booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B120027,2025-12-04,R233,Standard,No-Show,149.92,3,2025-12-04,2025-12-06,No,No,No,Peak,High,Hans Muller,France,Debit Card,OTA,Leisure,9,3.4,Late check-in
B120028,2025-12-09,R259,Deluxe,Booked,273.02,3,2025-12-09,2025-12-13,No,No,Yes,Peak,High,Marie Dubois,France,Debit Card,Direct,Leisure,6,3.6,Extra towels
B120029,2025-12-16,R280,Suite,Booked,612.31,3,2025-12-16,2025-12-17,Yes,No,No,Peak,High,Hans Muller,UK,Cash,OTA,Leisure,1,5.0,Late check-in
B120030,2025-12-13,R331,Standard,Booked,149.21,3,2025-12-13,2025-12-15,No,No,No,Peak,High,John Smith,Germany,Debit Card,Travel Agent,Leisure,11,3.5,Extra towels
B120031,2025-12-28,R201,Suite,Available,626.75,0,,,Yes,Yes,Yes,Peak,High,,,,,,11,4.3,
B120032,2025-12-02,R312,Suite,Booked,628.31,1,2025-12-02,2025-12-06,No,No,Yes,Peak,High,Yuki Tanaka,France,Cash,Direct,Leisure,3,3.5,Late check-in
B120033,2025-12-08,R358,Suite,Booked,598.36,2,2025-12-08,2025-12-12,No,No,No,Peak,High,Marie Dubois,Germany,Debit Card,Direct,Business,15,3.9,None
B120034,2025-12-14,R383,Suite,Booked,612.33,1,2025-12-14,2025-12-15,Yes,No,Yes,Peak,High,Hans Muller,UK,Credit Card,Travel Agent,Leisure,1,4.3,Late check-in
B120035,2025-12-02,R470,Deluxe,Booked,325.47,3,2025-12-02,2025-12-03,Yes,Yes,No,Peak,High,Emma Jones,Canada,Credit Card,OTA,Leisure,12,4.0,Late check-in
B120036,2025-12-15,R431,Standard,Booked,147.95,4,2025-12-15,2025-12-17,Yes,No,No,Peak,High,Emma Jones,USA,Debit Card,Direct,Leisure,7,4.8,None
B120037,2025-12-26,R110,Suite,Booked,540.38,3,2025-12-26,2025-12-27,Yes,Yes,Yes,Peak,High,John Smith,UK,Debit Card,OTA,Business,0,3.8,Late check-in
B120038,2025-12-06,R158,Standard,Booked,150.83,3,2025-12-06,2025-12-11,Yes,Yes,No,Peak,High,Marie Dubois,UK,Credit Card,Travel Agent,Leisure,16,4.9,Extra towels
B120039,2025-12-11,R388,Suite,Booked,568.75,4,2025-12-11,2025-12-15,Yes,Yes,Yes,Peak,High,Yuki Tanaka,France,Credit Card,Direct,Leisure,0,4.5,Extra towels
B120040,2025-12-21,R231,Deluxe,No-Show,317.15,1,2025-12-21,2025-12-23,Yes,Yes,No,Peak,High,Yuki Tanaka,France,Credit Card,Direct,Business,14,4.6,Late check-in
B120041,2025-12-03,R122,Suite,Cancelled,553.38,3,2025-12-03,2025-12-04,No,Yes,No,Peak,High,Hans Muller,UK,Cash,Direct,Leisure,16,4.3,None
B120042,2025-12-28,R200,Standard,Booked,135.76,1,2025-12-28,2025-12-30,No,Yes,No,Peak,High,Emma Jones,France,Credit Card,OTA,Leisure,19,3.6,Extra towels
B120043,2025-12-17,R108,Suite,Booked,614.66,1,2025-12-17,2025-12-20,Yes,Yes,No,Peak,High,Emma Jones,Germany,Credit Card,Direct,Business,17,3.6,None
B120044,2025-12-01,R184,Suite,Booked,609.37,4,2025-12-01,2025-12-03,No,Yes,No,Peak,High,Emma Jones,Germany,Debit Card,OTA,Leisure,1,3.4,Late check-in
B120045,2025-12-16,R427,Suite,Booked,640.95,3,2025-12-16,2025-12-18,No,Yes,Yes,Peak,High,Emma Jones,France,Credit Card,Travel Agent,Leisure,11,4.7,None
B120046,2025-12-07,R165,Standard,Booked,160.26,3,2025-12-07,2025-12-10,Yes,No,No,Peak,High,Marie Dubois,France,Debit Card,Travel Agent,Business,8,4.0,None
B120047,2025-12-13,R249,Suite,Booked,605.45,4,2025-12-13,2025-12-14,Yes,Yes,Yes,Peak,High,Hans Muller,France,Debit Card,OTA,Business,12,3.2,Late check-in
B120048,2025-12-26,R442,Deluxe,Booked,288.19,1,2025-12-26,2025-12-31,Yes,No,No,Peak,High,John Smith,Germany,Debit Card,OTA,Leisure,11,4.6,Late check-in
B120049,2025-12-15,R239,Standard,Booked,149.26,4,2025-12-15,2025-12-20,No,No,No,Peak,High,Marie Dubois,Japan,Debit Card,Travel Agent,Business,19,3.7,Late check-in
B120050,2025-12-28,R416,Standard,Booked,135.37,1,2025-12-28,2025-12-30,Yes,Yes,No,Peak,High,Hans Muller,France,Debit Card,Direct,Business,20,4.7,Extra towels
B120051,2025-12-20,R164,Standard,Booked,164.82,4,2025-12-20,2025-12-21,Yes,No,No,Peak,High,Emma Jones,USA,Cash,Travel Agent,Business,19,3.9,None
B120052,2025-12-08,R431,Standard,Booked,151.41,2,2025-12-08,2025-12-10,No,No,Yes,Peak,High,Hans Muller,Canada,Cash,OTA,Business,5,4.9,Extra towels
B120053,2025-12-11,R311,Deluxe,Cancelled,280.6,3,2025-12-11,2025-12-14,Yes,Yes,No,Peak,High,Emma Jones,Canada,Debit Card,Direct,Leisure,4,4.9,Extra towels
B120054,2025-12-05,R214,Suite,Booked,581.33,1,2025-12-05,2025-12-09,No,Yes,Yes,Peak,High,John Smith,UK,Credit Card,OTA,Business,13,4.8,None
B120055,2025-12-26,R383,Standard,Available,136.34,0,,,No,Yes,No,Peak,High,,,,,,1,3.3,
B120056,2025-12-17,R328,Suite,No-Show,566.5,4,2025-12-17,2025-12-18,Yes,No,Yes,Peak,High,John Smith,France,Cash,Travel Agent,Leisure,18,3.8,Late check-in
B120057,2025-12-04,R303,Standard,No-Show,153.21,2,2025-12-04,2025-12-09,Yes,No,Yes,Peak,High,Emma Jones,USA,Debit Card,OTA,Leisure,6,4.5,Extra towels
B120058,2025-12-24,R269,Suite,No-Show,626.73,1,2025-12-24,2025-12-26,Yes,No,Yes,Peak,High,Emma Jones,Canada,Credit Card,Direct,Business,9,4.6,Late check-in
B120059,2025-12-07,R390,Deluxe,Booked,284.29,4,2025-12-07,2025-12-12,No,No,No,Peak,High,John Smith,France,Debit Card,Direct,Business,12,4.0,Late check-in
B120060,2025-12-21,R445,Standard,Booked,149.72,1,2025-12-21,2025-12-22,Yes,Yes,No,Peak,High,John Smith,USA,Debit Card,Travel Agent,Business,19,4.8,None
B120061,2025-12-01,R182,Standard,Booked,160.47,4,2025-12-01,2025-12-06,Yes,No,Yes,Peak,High,Emma Jones,UK,Credit Card,Travel Agent,Business,15,3.2,None
B120062,2025-12-15,R401,Suite,Booked,594.05,2,2025-12-15,2025-12-20,Yes,Yes,Yes,Peak,High,John Smith,France,Cash,OTA,Leisure,7,3.7,Late check-in
B120063,2025-12-17,R340,Standard,Booked,147.14,4,2025-12-17,2025-12-18,Yes,Yes,No,Peak,High,Hans Muller,Canada,Debit Card,Travel Agent,Leisure,16,3.4,Late check-in
B120064,2025-12-24,R479,Suite,Booked,580.07,4,2025-12-24,2025-12-25,No,Yes,Yes,Peak,High,Emma Jones,UK,Debit Card,Direct,Leisure,20,4.9,Late check-in
B120065,2025-12-04,R364,Deluxe,Booked,311.03,2,2025-12-04,2025-12-09,Yes,No,No,Peak,High,Marie Dubois,Japan,Cash,Direct,Leisure,20,4.0,Extra towels
B120066,2025-12-25,R427,Standard,Booked,136.26,1,2025-12-25,2025-12-30,No,No,No,Peak,High,Yuki Tanaka,USA,Cash,Direct,Leisure,19,4.4,Extra towels
B120067,2025-12-21,R365,Standard,Booked,153.97,1,2025-12-21,2025-12-22,No,Yes,Yes,Peak,High,Emma Jones,UK,Credit Card,Travel Agent,Leisure,6,3.8,Late check-in
B120068,2025-12-21,R193,Standard,No-Show,160.87,3,2025-12-21,2025-12-25,No,Yes,No,Peak,High,Emma Jones,France,Credit Card,OTA,Leisure,4,3.7,None
B120069,2025-12-23,R133,Standard,Cancelled,144.35,4,2025-12-23,2025-12-24,No,No,Yes,Peak,High,John Smith,France,Cash,OTA,Leisure,12,4.3,None
B120070,2025-12-15,R214,Standard,Booked,137.15,2,2025-12-15,2025-12-16,Yes,Yes,No,Peak,High,John Smith,Japan,Cash,OTA,Leisure,9,4.4,Extra towels
B120071,2025-12-01,R371,Standard,Booked,163.1,2,2025-12-01,2025-12-05,No,No,Yes,Peak,High,Emma Jones,France,Debit Card,Direct,Leisure,3,4.1,Late check-in
B120072,2025-12-23,R247,Deluxe,Booked,307.37,2,2025-12-23,2025-12-25,Yes,Yes,No,Peak,High,John Smith,UK,Credit Card,OTA,Business,11,4.0,Extra towels
B120073,2025-12-17,R356,Standard,Booked,136.48,4,2025-12-17,2025-12-19,Yes,No,Yes,Peak,High,Yuki Tanaka,France,Credit Card,Travel Agent,Business,20,4.0,Extra towels
B120074,2025-12-28,R413,Deluxe,Booked,271.87,4,2025-12-28,2025-12-30,No,No,Yes,Peak,High,Hans Muller,Canada,Credit Card,Direct,Business,6,4.8,Extra towels
B120075,2025-12-19,R451,Standard,Booked,141.52,2,2025-12-19,2025-12-21,No,Yes,Yes,Peak,High,Emma Jones,Canada,Cash,Travel Agent,Business,5,3.5,None
B120076,2025-12-27,R201,Deluxe,Booked,298.05,2,2025-12-27,2025-12-30,Yes,No,Yes,Peak,High,Marie Dubois,Germany,Debit Card,Direct,Business,10,4.0,Extra towels
B120077,2025-12-12,R291,Suite,Booked,606.63,2,2025-12-12,2025-12-16,No,No,No,Peak,High,Yuki Tanaka,Japan,Debit Card,Direct,Leisure,1,3.1,Extra towels
B120078,2025-12-06,R137,Suite,Booked,658.7,1,2025-12-06,2025-12-09,No,No,Yes,Peak,High,John Smith,Canada,Debit Card,Travel Agent,Leisure,9,3.6,None
B120079,2025-12-21,R386,Deluxe,Booked,311.51,1,2025-12-21,2025-12-26,Yes,Yes,Yes,Peak,High,Hans Muller,France,Debit Card,Travel Agent,Business,1,3.9,Late check-in
B120080,2025-12-06,R260,Standard,Booked,144.08,3,2025-12-06,2025-12-10,Yes,No,Yes,Peak,High,Yuki Tanaka,Germany,Cash,Direct,Business,1,3.9,Extra towels
B120081,2025-12-18,R451,Deluxe,Booked,325.82,2,2025-12-18,2025-12-19,Yes,Yes,No,Peak,High,Yuki Tanaka,Canada,Credit Card,Travel Agent,Business,14,4.3,Late check-in
B120082,2025-12-28,R239,Deluxe,Booked,286.58,2,2025-12-28,2026-01-02,Yes,No,Yes,Peak,High,John Smith,Canada,Cash,OTA,Leisure,8,5.0,None
B120083,2025-12-13,R144,Deluxe,Booked,294.9,1,2025-12-13,2025-12-17,No,No,Yes,Peak,High,John Smith,France,Credit Card,Direct,Leisure,5,3.6,Late check-in
B120084,2025-12-08,R183,Suite,No-Show,565.52,3,2025-12-08,2025-12-11,Yes,No,No,Peak,High,Yuki Tanaka,USA,Credit Card,Travel Agent,Business,9,3.1,None
B120085,2025-12-26,R390,Standard,Cancelled,142.81,2,2025-12-26,2025-12-30,No,No,Yes,Peak,High,Marie Dubois,Japan,Debit Card,Direct,Leisure,18,3.3,Extra towels
B120086,2025-12-18,R209,Suite,Available,608.53,0,,,No,No,No,Peak,High,,,,,,18,3.3,
B120087,2025-12-27,R485,Deluxe,Available,293.43,0,,,No,No,Yes,Peak,High,,,,,,0,3.5,
B120088,2025-12-01,R461,Standard,Booked,160.19,2,2025-12-01,2025-12-03,Yes,No,Yes,Peak,High,Marie Dubois,Germany,Credit Card,OTA,Business,7,3.5,Late check-in
B120089,2025-12-05,R169,Standard,Booked,162.99,3,2025-12-05,2025-12-09,Yes,No,No,Peak,High,Hans Muller,Germany,Credit Card,Travel Agent,Leisure,8,4.7,Extra towels
B120090,2025-12-11,R360,Standard,Available,162.91,0,,,No,Yes,No,Peak,High,,,,,,8,4.0,
B120091,2025-12-03,R354,Standard,Booked,158.6,3,2025-12-03,2025-12-05,No,No,No,Peak,High,Emma Jones,Japan,Credit Card,OTA,Business,18,3.4,Extra towels
B120092,2025-12-08,R449,Deluxe,Booked,290.18,3,2025-12-08,2025-12-12,Yes,No,No,Peak,High,Emma Jones,UK,Credit Card,OTA,Leisure,15,4.7,Late check-in
B120093,2025-12-27,R191,Suite,Booked,567.98,3,2025-12-27,2025-12-30,Yes,Yes,No,Peak,High,Hans Muller,Germany,Cash,OTA,Business,15,4.9,Late check-in
B120094,2025-12-03,R445,Standard,Booked,161.57,4,2025-12-03,2025-12-05,Yes,No,No,Peak,High,John Smith,Canada,Credit Card,Travel Agent,Business,4,4.3,Extra towels
B120095,2025-12-02,R300,Suite,Booked,582.69,4,2025-12-02,2025-12-06,No,No,Yes,Peak,High,John Smith,France,Cash,Travel Agent,Leisure,8,3.2,Extra towels
B120096,2025-12-20,R480,Suite,Booked,552.04,3,2025-12-20,2025-12-25,Yes,No,Yes,Peak,High,Marie Dubois,Canada,Debit Card,Travel Agent,Leisure,2,4.7,Extra towels
B120097,2025-12-09,R326,Standard,Booked,154.71,2,2025-12-09,2025-12-11,Yes,No,No,Peak,High,Yuki Tanaka,UK,Cash,Travel Agent,Leisure,1,3.7,None
B120098,2025-12-06,R304,Deluxe,Booked,316.58,4,2025-12-06,2025-12-07,No,Yes,Yes,Peak,High,Yuki Tanaka,USA,Credit Card,Travel Agent,Leisure,14,3.7,Extra towels
B120099,2025-12-11,R456,Standard,Booked,143.01,3,2025-12-11,2025-12-16,No,Yes,Yes,Peak,High,Marie Dubois,UK,Debit Card,OTA,Business,20,4.0,Late check-in
B120100,2025-12-07,R363,Deluxe,Booked,280.62,1,2025-12-07,2025-12-10,Yes,Yes,No,Peak,High,John Smith,USA,Credit Card,OTA,Leisure,3,4.8,Late check-in
B120101,2025-12-26,R376,Standard,Booked,160.55,2,2025-12-26,2025-12-30,No,Yes,No,Peak,High,Hans Muller,France,Debit Card,Direct,Business,5,4.7,None
B120102,2025-12-23,R314,Deluxe,Booked,303.6,4,2025-12-23,2025-12-25,No,Yes,No,Peak,High,Emma Jones,UK,Cash,Travel Agent,Leisure,3,3.0,Extra towels
B120103,2025-12-14,R232,Deluxe,Booked,314.95,1,2025-12-14,2025-12-16,No,Yes,Yes,Peak,High,Emma Jones,Germany,Credit Card,Direct,Business,7,3.7,Extra towels
B120104,2025-12-02,R199,Standard,Booked,146.22,4,2025-12-02,2025-12-04,Yes,No,Yes,Peak,High,Marie Dubois,Germany,Credit Card,Travel Agent,Leisure,0,4.3,Late check-in
B120105,2025-12-10,R254,Deluxe,Booked,285.23,4,2025-12-10,2025-12-12,No,Yes,Yes,Peak,High,Yuki Tanaka,UK,Credit Card,Direct,Business,8,4.5,Late check-in
B120106,2025-12-23,R309,Deluxe,Booked,323.82,3,2025-12-23,2025-12-27,Yes,No,No,Peak,High,Yuki Tanaka,Japan,Credit Card,Direct,Leisure,14,4.0,Extra towels
B120107,2025-12-25,R444,Standard,Cancelled,141.76,1,2025-12-25,2025-12-29,No,No,No,Peak,High,John Smith,Japan,Cash,Travel Agent,Leisure,3,4.7,Extra towels
B120108,2025-12-16,R430,Standard,Booked,161.07,2,2025-12-16,2025-12-18,No,Yes,No,Peak,High,Marie Dubois,Germany,Debit Card,Direct,Business,0,3.2,Extra towels
B120109,2025-12-04,R179,Suite,Booked,620.2,4,2025-12-04,2025-12-09,No,Yes,Yes,Peak,High,Marie Dubois,USA,Debit Card,OTA,Business,18,4.4,Extra towels
B120110,2025-12-08,R463,Standard,Booked,137.62,1,2025-12-08,2025-12-11,Yes,No,Yes,Peak,High,Emma Jones,Canada,Cash,Direct,Business,3,4.8,None
B120111,2025-12-07,R126,Deluxe,Booked,271.75,2,2025-12-07,2025-12-08,Yes,No,No,Peak,High,Yuki Tanaka,France,Debit Card,Travel Agent,Business,2,3.8,None
B120112,2025-12-03,R294,Suite,Booked,564.13,4,2025-12-03,2025-12-06,No,No,Yes,Peak,High,John Smith,USA,Cash,Direct,Leisure,0,3.0,Late check-in
B120113,2025-12-21,R443,Suite,Booked,572.02,3,2025-12-21,2025-12-24,Yes,Yes,No,Peak,High,Marie Dubois,Japan,Debit Card,Travel Agent,Leisure,0,3.8,Late check-in
B120114,2025-12-16,R288,Deluxe,Booked,281.61,3,2025-12-16,2025-12-20,No,Yes,Yes,Peak,High,Hans Muller,UK,Credit Card,Travel Agent,Leisure,1,3.2,Extra towels
B120115,2025-12-03,R366,Deluxe,Available,276.16,0,,,Yes,Yes,Yes,Peak,High,,,,,,20,3.2,
B120116,2025-12-03,R335,Standard,Booked,157.03,1,2025-12-03,2025-12-05,No,No,No,Peak,High,Marie Dubois,Canada,Credit Card,Travel Agent,Leisure,17,3.2,Extra towels
B120117,2025-12-28,R388,Standard,Booked,139.36,1,2025-12-28,2025-12-30,Yes,No,No,Peak,High,John Smith,Canada,Debit Card,Travel Agent,Leisure,12,4.6,Late check-in
B120118,2025-12-13,R144,Standard,Booked,157.42,4,2025-12-13,2025-12-14,No,No,No,Peak,High,John Smith,France,Debit Card,OTA,Leisure,3,4.1,None
B120119,2025-12-04,R277,Suite,Booked,647.4,2,2025-12-04,2025-12-07,No,No,No,Peak,High,Emma Jones,Germany,Credit Card,Travel Agent,Leisure,2,3.7,Extra towels
B120120,2025-12-27,R196,Suite,Booked,642.3,2,2025-12-27,2025-12-29,Yes,No,Yes,Peak,High,Yuki Tanaka,UK,Credit Card,Direct,Business,6,4.8,Late check-in
B120121,2025-12-26,R331,Standard,Booked,164.76,3,2025-12-26,2025-12-31,Yes,No,Yes,Peak,High,Hans Muller,UK,Cash,OTA,Business,17,4.2,Late check-in
B120122,2025-12-08,R185,Deluxe,Cancelled,327.3,4,2025-12-08,2025-12-12,Yes,Yes,No,Peak,High,Yuki Tanaka,USA,Debit Card,Travel Agent,Leisure,20,4.9,None
B120123,2025-12-25,R360,Deluxe,Booked,320.56,1,2025-12-25,2025-12-30,No,No,Yes,Peak,High,Marie Dubois,USA,Cash,Direct,Business,17,3.9,Late check-in
B120124,2025-12-06,R295,Suite,Booked,569.82,1,2025-12-06,2025-12-08,No,No,Yes,Peak,High,Emma Jones,UK,Cash,Travel Agent,Leisure,14,4.8,Late check-in
B120125,2025-12-21,R259,Standard,Booked,152.86,1,2025-12-21,2025-12-22,Yes,Yes,No,Peak,High,John Smith,UK,Debit Card,Direct,Leisure,20,4.3,Late check-in
B120126,2025-12-01,R419,Standard,Booked,150.39,4,2025-12-01,2025-12-02,Yes,No,Yes,Peak,High,Marie Dubois,Canada,Credit Card,Direct,Leisure,11,4.7,Late check-in
B120127,2025-12-13,R412,Suite,Available,560.6,0,,,No,Yes,Yes,Peak,High,,,,,,18,4.3,
B120128,2025-12-15,R365,Standard,Booked,142.51,3,2025-12-15,2025-12-18,No,No,Yes,Peak,High,Yuki Tanaka,Japan,Cash,Travel Agent,Leisure,19,3.9,None
B120129,2025-12-27,R357,Standard,Booked,150.96,2,2025-12-27,2025-12-30,Yes,Yes,No,Peak,High,Yuki Tanaka,France,Cash,OTA,Business,15,5.0,Extra towels
B120130,2025-12-09,R147,Deluxe,No-Show,292.92,4,2025-12-09,2025-12-11,Yes,No,No,Peak,High,John Smith,Japan,Credit Card,Direct,Business,12,4.9,Extra towels
B120131,2025-12-10,R200,Suite,Booked,649.39,4,2025-12-10,2025-12-14,Yes,Yes,No,Peak,High,Marie Dubois,Germany,Debit Card,Travel Agent,Leisure,11,4.2,None
B120132,2025-12-22,R295,Standard,Booked,158.46,1,2025-12-22,2025-12-25,No,No,Yes,Peak,High,John Smith,Germany,Credit Card,OTA,Leisure,7,3.2,Extra towels
B120133,2025-12-09,R141,Deluxe,Booked,289.32,1,2025-12-09,2025-12-10,No,No,Yes,Peak,High,Hans Muller,USA,Cash,Direct,Business,11,4.2,None
B120134,2025-12-02,R466,Standard,Booked,157.21,4,2025-12-02,2025-12-04,No,No,Yes,Peak,High,Yuki Tanaka,Japan,Credit Card,Direct,Business,15,3.2,None
B120135,2025-12-28,R186,Suite,Available,613.74,0,,,Yes,No,Yes,Peak,High,,,,,,3,4.9,
B120136,2025-12-22,R175,Standard,Booked,143.0,2,2025-12-22,2025-12-26,No,Yes,No,Peak,High,Yuki Tanaka,Germany,Debit Card,Travel Agent,Leisure,1,3.9,Extra towels
B120137,2025-12-17,R491,Standard,Booked,135.59,3,2025-12-17,2025-12-19,No,Yes,Yes,Peak,High,Hans Muller,UK,Credit Card,Direct,Business,11,4.6,None
B120138,2025-12-16,R114,Suite,Available,655.99,0,,,No,No,No,Peak,High,,,,,,10,4.8,
B120139,2025-12-05,R287,Deluxe,Booked,294.69,4,2025-12-05,2025-12-07,No,Yes,No,Peak,High,Emma Jones,Germany,Debit Card,Travel Agent,Business,19,4.9,Extra towels
B120140,2025-12-21,R355,Suite,Booked,579.13,4,2025-12-21,2025-12-26,Yes,Yes,No,Peak,High,Hans Muller,UK,Debit Card,Direct,Business,14,4.5,None
B120141,2025-12-13,R491,Suite,Booked,595.44,2,2025-12-13,2025-12-15,Yes,No,No,Peak,High,Marie Dubois,USA,Cash,OTA,Leisure,10,3.4,Late check-in
B120142,2025-12-16,R247,Suite,Booked,653.15,4,2025-12-16,2025-12-20,Yes,Yes,No,Peak,High,Yuki Tanaka,USA,Credit Card,Travel Agent,Business,1,4.0,Extra towels
B120143,2025-12-28,R423,Standard,Booked,161.09,3,2025-12-28,2025-12-31,Yes,No,Yes,Peak,High,Hans Muller,Germany,Debit Card,Travel Agent,Business,3,4.9,None
B120144,2025-12-19,R477,Deluxe,Booked,323.69,3,2025-12-19,2025-12-24,No,Yes,No,Peak,High,John Smith,Japan,Cash,Direct,Leisure,8,4.9,None
B120145,2025-12-02,R146,Standard,Booked,153.1,4,2025-12-02,2025-12-06,No,No,No,Peak,High,Marie Dubois,Germany,Credit Card,OTA,Business,20,4.8,Extra towels
B120146,2025-12-03,R403,Deluxe,Booked,298.72,2,2025-12-03,2025-12-07,No,No,No,Peak,High,Marie Dubois,Canada,Debit Card,Travel Agent,Business,20,3.7,Late check-in
B120147,2025-12-05,R302,Standard,Booked,147.55,1,2025-12-05,2025-12-06,Yes,Yes,Yes,Peak,High,Hans Muller,Japan,Cash,Travel Agent,Leisure,17,3.7,None
B120148,2025-12-15,R117,Standard,Cancelled,137.5,4,2025-12-15,2025-12-20,No,Yes,No,Peak,High,Yuki Tanaka,UK,Credit Card,OTA,Business,9,4.3,None
B120149,2025-12-04,R316,Standard,Cancelled,137.76,2,2025-12-04,2025-12-05,No,No,No,Peak,High,Hans Muller,Canada,Cash,Travel Agent,Leisure,9,3.4,None
B120150,2025-12-12,R446,Standard,Booked,164.75,1,2025-12-12,2025-12-16,No,Yes,Yes,Peak,High,John Smith,France,Cash,Direct,Leisure,16,4.1,Extra towels
B120151,2025-12-27,R302,Suite,Booked,579.65,1,2025-12-27,2025-12-29,No,No,No,Peak,High,Emma Jones,Germany,Cash,OTA,Leisure,8,3.2,None
