booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B030078,2025-03-28,R393,Standard,Cancelled,118.87,2,2025-03-28,2025-03-29,Yes,No,No,Moderate,Medium,Hans Muller,USA,Debit Card,Travel Agent,Business,15,4.5,Extra towels
B030079,2025-03-01,R387,Deluxe,Booked,248.93,4,2025-03-01,2025-03-05,No,Yes,Yes,Moderate,Medium,John Smith,USA,Credit Card,Travel Agent,Business,0,4.0,Extra towels
B030080,2025-03-06,R227,Suite,Available,499.04,0,,,Yes,No,Yes,Moderate,Medium,,,,,,17,3.4,
B030081,2025-03-25,R206,Deluxe,Booked,227.93,3,2025-03-25,2025-03-27,No,No,No,Moderate,Medium,Emma Jones,Germany,Debit Card,Travel Agent,Leisure,5,4.1,None
B030082,2025-03-28,R450,Standard,Booked,117.23,4,2025-03-28,2025-03-31,Yes,Yes,No,Moderate,Medium,Marie Dubois,Germany,Credit Card,OTA,Business,13,3.3,Late check-in
B030083,2025-03-18,R458,Standard,Booked,127.06,3,2025-03-18,2025-03-23,No,Yes,No,Moderate,Medium,Yuki Tanaka,USA,Cash,OTA,Business,6,3.2,Late check-in
B030084,2025-03-25,R200,Suite,Booked,482.67,4,2025-03-25,2025-03-29,Yes,No,Yes,Moderate,Medium,Emma Jones,Germany,Credit Card,Direct,Business,0,3.3,None
B030085,2025-03-24,R224,Standard,Booked,112.67,1,2025-03-24,2025-03-29,No,Yes,Yes,Moderate,Medium,Yuki Tanaka,UK,Cash,Travel Agent,Business,11,4.2,Late check-in
B030086,2025-03-23,R121,Standard,Cancelled,115.26,2,2025-03-23,2025-03-27,No,No,No,Moderate,Medium,John Smith,USA,Cash,Travel Agent,Business,14,4.4,Late check-in
B030087,2025-03-19,R284,Deluxe,No-Show,246.08,2,2025-03-19,2025-03-24,No,No,Yes,Moderate,Medium,Emma Jones,USA,Debit Card,Travel Agent,Business,13,3.4,None
B030088,2025-03-20,R477,Suite,Available,495.45,0,,,No,Yes,Yes,Moderate,Medium,,,,,,7,4.7,
B030089,2025-03-19,R246,Suite,Available,509.28,0,,,Yes,Yes,Yes,Moderate,Medium,,,,,,17,3.6,
B030090,2025-03-22,R188,Suite,Available,469.13,0,,,Yes,Yes,Yes,Moderate,Medium,,,,,,16,4.5,
B030091,2025-03-27,R323,Suite,Cancelled,494.58,3,2025-03-27,2025-03-28,Yes,No,Yes,Moderate,Medium,John Smith,USA,Debit Card,Travel Agent,Business,3,4.7,Extra towels
B030092,2025-03-26,R209,Suite,Booked,496.33,1,2025-03-26,2025-03-29,No,No,No,Moderate,Medium,John Smith,Germany,Credit Card,Travel Agent,Business,19,4.2,Extra towels
B030093,2025-03-28,R271,Suite,Cancelled,499.75,4,2025-03-28,2025-03-31,No,Yes,No,Moderate,Medium,Hans Muller,Canada,Credit Card,Direct,Business,1,4.7,Late check-in
B030094,2025-03-16,R470,Suite,No-Show,456.52,1,2025-03-16,2025-03-21,Yes,No,Yes,Moderate,Medium,Marie Dubois,Japan,Credit Card,Direct,Business,10,3.0,Late check-in
B030095,2025-03-15,R378,Deluxe,Cancelled,225.57,4,2025-03-15,2025-03-17,No,No,Yes,Moderate,Medium,Hans Muller,USA,Credit Card,OTA,Leisure,18,3.2,None
B030096,2025-03-15,R139,Suite,Available,470.34,0,,,Yes,No,Yes,Moderate,Medium,,,,,,3,3.9,
B030097,2025-03-22,R140,Deluxe,Available,250.79,0,,,Yes,No,Yes,Moderate,Medium,,,,,,3,5.0,
B030098,2025-03-01,R352,Standard,No-Show,116.85,4,2025-03-01,2025-03-02,No,Yes,Yes,Moderate,Medium,Emma Jones,Japan,Cash,Travel Agent,Business,8,3.8,Late check-in
B030099,2025-03-28,R452,Standard,Booked,121.8,4,2025-03-28,2025-04-01,Yes,Yes,Yes,Moderate,Medium,Hans Muller,France,Credit Card,OTA,Business,17,4.4,Extra towels
B030100,2025-03-09,R148,Suite,Cancelled,501.98,4,2025-03-09,2025-03-11,No,No,No,Moderate,Medium,Yuki Tanaka,USA,Cash,Travel Agent,Leisure,0,4.1,Late check-in
B030101,2025-03-04,R254,Suite,Cancelled,445.01,2,2025-03-04,2025-03-07,Yes,Yes,Yes,Moderate,Medium,Yuki Tanaka,Canada,Debit Card,Direct,Business,8,3.1,Extra towels
B030102,2025-03-26,R315,Deluxe,No-Show,244.92,3,2025-03-26,2025-03-31,Yes,Yes,No,Moderate,Medium,Hans Muller,UK,Credit Card,OTA,Leisure,2,3.3,Extra towels
B030103,2025-03-15,R311,Suite,Booked,522.84,3,2025-03-15,2025-03-16,Yes,Yes,Yes,Moderate,Medium,Yuki Tanaka,Canada,Cash,OTA,Business,4,4.8,None
B030104,2025-03-28,R242,Standard,Available,130.35,0,,,No,Yes,Yes,Moderate,Medium,,,,,,10,4.3,
B030105,2025-03-10,R390,Suite,Cancelled,500.14,3,2025-03-10,2025-03-11,No,Yes,Yes,Moderate,Medium,Emma Jones,France,Debit Card,Direct,Business,5,5.0,None
B030106,2025-03-02,R227,Deluxe,Cancelled,238.39,3,2025-03-02,2025-03-03,Yes,No,No,Moderate,Medium,John Smith,USA,Credit Card,Direct,Business,14,3.8,None
B030107,2025-03-19,R311,Suite,Booked,441.28,3,2025-03-19,2025-03-21,No,Yes,Yes,Moderate,Medium,Marie Dubois,USA,Credit Card,Direct,Leisure,6,3.5,Extra towels
B030108,2025-03-02,R215,Deluxe,Booked,249.29,3,2025-03-02,2025-03-05,No,No,Yes,Moderate,Medium,Yuki Tanaka,France,Credit Card,OTA,Leisure,2,3.8,None
B030109,2025-03-17,R366,Suite,Available,503.22,0,,,Yes,No,Yes,Moderate,Medium,,,,,,2,3.0,
B030110,2025-03-01,R166,Deluxe,No-Show,246.27,2,2025-03-01,2025-03-05,No,No,Yes,Moderate,Medium,Marie Dubois,UK,Cash,OTA,Business,11,3.7,Extra towels
B030111,2025-03-03,R220,Deluxe,Booked,250.48,2,2025-03-03,2025-03-05,No,No,Yes,Moderate,Medium,John Smith,UK,Debit Card,Direct,Leisure,19,4.9,None
B030112,2025-03-15,R425,Deluxe,Booked,259.95,4,2025-03-15,2025-03-18,Yes,Yes,Yes,Moderate,Medium,Emma Jones,USA,Debit Card,Travel Agent,Leisure,3,3.9,Extra towels
B030113,2025-03-23,R364,Suite,Cancelled,485.84,3,2025-03-23,2025-03-25,Yes,Yes,Yes,Moderate,Medium,Marie Dubois,Canada,Cash,OTA,Leisure,8,4.1,Late check-in
B030114,2025-03-20,R233,Deluxe,Available,254.59,0,,,Yes,No,Yes,Moderate,Medium,,,,,,2,4.6,
B030115,2025-03-02,R293,Suite,Booked,483.2,1,2025-03-02,2025-03-04,Yes,Yes,No,Moderate,Medium,John Smith,Japan,Cash,Direct,Business,14,4.8,Late check-in
B030116,2025-03-27,R394,Standard,Available,112.03,0,,,Yes,No,No,Moderate,Medium,,,,,,14,4.6,
B030117,2025-03-16,R266,Suite,Available,478.26,0,,,Yes,No,No,Moderate,Medium,,,,,,4,4.1,
B030118,2025-03-15,R453,Deluxe,Booked,218.12,3,2025-03-15,2025-03-19,Yes,No,Yes,Moderate,Medium,Hans Muller,UK,Credit Card,Travel Agent,Leisure,11,4.3,Late check-in
B030119,2025-03-04,R161,Deluxe,Booked,229.54,2,2025-03-04,2025-03-09,No,Yes,No,Moderate,Medium,Hans Muller,France,Credit Card,Direct,Business,16,4.0,Extra towels
B030120,2025-03-06,R360,Standard,Available,124.78,0,,,Yes,No,Yes,Moderate,Medium,,,,,,5,5.0,
B030121,2025-03-18,R406,Suite,Booked,526.92,4,2025-03-18,2025-03-22,No,Yes,No,Moderate,Medium,John Smith,Germany,Debit Card,Travel Agent,Business,2,4.8,None
B030122,2025-03-25,R441,Suite,Available,449.06,0,,,Yes,Yes,No,Moderate,Medium,,,,,,18,3.2,
B030123,2025-03-08,R473,Deluxe,Booked,224.49,4,2025-03-08,2025-03-13,Yes,No,No,Moderate,Medium,Emma Jones,Canada,Cash,Direct,Leisure,11,3.3,None
B030124,2025-03-05,R428,Standard,Available,118.59,0,,,No,Yes,No,Moderate,Medium,,,,,,10,4.7,
B030125,2025-03-24,R316,Deluxe,Cancelled,249.65,1,2025-03-24,2025-03-28,Yes,No,No,Moderate,Medium,Emma Jones,France,Debit Card,Direct,Business,11,3.1,None
B030126,2025-03-19,R357,Deluxe,Booked,229.77,4,2025-03-19,2025-03-20,No,No,Yes,Moderate,Medium,Emma Jones,Japan,Credit Card,Direct,Business,19,3.2,None
B030127,2025-03-18,R128,Suite,Available,510.86,0,,,No,Yes,Yes,Moderate,Medium,,,,,,6,3.8,
B030128,2025-03-01,R455,Standard,Booked,108.0,4,2025-03-01,2025-03-03,Yes,Yes,No,Moderate,Medium,John Smith,Germany,Credit Card,Travel Agent,Business,13,3.5,Late check-in
B030129,2025-03-25,R488,Suite,Available,506.34,0,,,Yes,Yes,Yes,Moderate,Medium,,,,,,12,3.2,
B030130,2025-03-14,R124,Deluxe,No-Show,260.6,2,2025-03-14,2025-03-19,Yes,Yes,No,Moderate,Medium,Marie Dubois,France,Cash,OTA,Business,9,3.5,Extra towels
B030131,2025-03-21,R208,Deluxe,Available,247.16,0,,,No,No,No,Moderate,Medium,,,,,,0,3.0,
B030132,2025-03-06,R116,Suite,Cancelled,510.64,1,2025-03-06,2025-03-10,No,No,No,Moderate,Medium,Marie Dubois,France,Debit Card,OTA,Business,14,3.9,None
B030133,2025-03-26,R207,Suite,Available,469.75,0,,,No,Yes,No,Moderate,Medium,,,,,,6,3.9,
B030134,2025-03-28,R232,Standard,Booked,115.2,2,2025-03-28,2025-03-30,Yes,No,No,Moderate,Medium,Marie Dubois,UK,Debit Card,Direct,Leisure,10,4.5,Late check-in
B030135,2025-03-22,R105,Standard,Available,118.18,0,,,Yes,Yes,Yes,Moderate,Medium,,,,,,15,4.7,
B030136,2025-03-26,R421,Standard,Booked,108.83,4,2025-03-26,2025-03-27,Yes,Yes,Yes,Moderate,Medium,Hans Muller,Germany,Credit Card,Direct,Business,10,4.7,None
B030137,2025-03-01,R147,Deluxe,Available,239.32,0,,,No,Yes,Yes,Moderate,Medium,,,,,,2,4.4,
B030138,2025-03-12,R380,Standard,No-Show,115.17,1,2025-03-12,2025-03-16,No,No,No,Moderate,Medium,Marie Dubois,Japan,Debit Card,Travel Agent,Leisure,17,4.6,None
B030139,2025-03-22,R356,Standard,Booked,116.45,1,2025-03-22,2025-03-25,Yes,Yes,Yes,Moderate,Medium,John Smith,Germany,Credit Card,Direct,Business,12,3.3,Extra towels
B030140,2025-03-22,R378,Suite,Booked,508.23,4,2025-03-22,2025-03-24,No,Yes,Yes,Moderate,Medium,Hans Muller,UK,Cash,Travel Agent,Business,18,4.2,Extra towels
B030141,2025-03-12,R200,Deluxe,Cancelled,230.43,1,2025-03-12,2025-03-15,Yes,No,No,Moderate,Medium,Marie Dubois,France,Credit Card,OTA,Leisure,15,3.6,Extra towels
B030142,2025-03-23,R100,Standard,Booked,122.63,1,2025-03-23,2025-03-25,Yes,Yes,Yes,Moderate,Medium,Yuki Tanaka,Germany,Debit Card,Direct,Leisure,0,4.9,Late check-in
B030143,2025-03-10,R115,Standard,Cancelled,131.05,4,2025-03-10,2025-03-11,Yes,No,No,Moderate,Medium,Hans Muller,UK,Credit Card,Direct,Leisure,8,3.1,None
B030144,2025-03-03,R282,Standard,Booked,121.49,4,2025-03-03,2025-03-04,Yes,No,Yes,Moderate,Medium,Emma Jones,USA,Cash,Direct,Business,9,4.0,Late check-in
B030145,2025-03-13,R372,Deluxe,No-Show,251.68,1,2025-03-13,2025-03-16,No,No,Yes,Moderate,Medium,Emma Jones,France,Cash,OTA,Business,3,3.4,Late check-in
B030146,2025-03-15,R142,Deluxe,Available,234.28,0,,,No,Yes,No,Moderate,Medium,,,,,,20,3.9,
B030147,2025-03-02,R378,Standard,Available,129.09,0,,,No,No,Yes,Moderate,Medium,,,,,,7,4.2,
B030148,2025-03-26,R433,Deluxe,Booked,220.11,2,2025-03-26,2025-03-31,Yes,Yes,Yes,Moderate,Medium,John Smith,Germany,Credit Card,Travel Agent,Leisure,9,5.0,Late check-in
B030149,2025-03-13,R275,Suite,Booked,498.12,4,2025-03-13,2025-03-17,No,Yes,Yes,Moderate,Medium,John Smith,UK,Credit Card,OTA,Leisure,14,3.7,None
B030150,2025-03-08,R330,Deluxe,Cancelled,250.96,2,2025-03-08,2025-03-09,Yes,Yes,Yes,Moderate,Medium,Yuki Tanaka,France,Cash,Travel Agent,Business,9,4.5,Extra towels
B030151,2025-03-10,R402,Suite,Booked,485.81,2,2025-03-10,2025-03-11,No,No,Yes,Moderate,Medium,Hans Muller,Canada,Credit Card,Direct,Business,0,4.3,Extra towels
B030152,2025-03-23,R251,Suite,Booked,469.64,2,2025-03-23,2025-03-28,No,Yes,Yes,Moderate,Medium,Yuki Tanaka,France,Cash,Direct,Business,2,3.8,Extra towels
B030153,2025-03-27,R496,Suite,Booked,447.96,3,2025-03-27,2025-03-28,Yes,No,Yes,Moderate,Medium,John Smith,UK,Debit Card,Direct,Business,9,4.9,Late check-in
B030154,2025-03-16,R422,Standard,Available,116.21,0,,,No,No,Yes,Moderate,Medium,,,,,,20,3.9,
B030155,2025-03-17,R330,Suite,Booked,476.21,1,2025-03-17,2025-03-21,No,Yes,Yes,Moderate,Medium,Emma Jones,Japan,Cash,OTA,Business,16,4.2,None
B030156,2025-03-26,R183,Suite,Booked,504.01,4,2025-03-26,2025-03-29,No,Yes,No,Moderate,Medium,Emma Jones,USA,Cash,Direct,Business,15,4.4,Extra towels
B030157,2025-03-19,R293,Standard,Booked,130.95,1,2025-03-19,2025-03-20,Yes,No,No,Moderate,Medium,Marie Dubois,Japan,Credit Card,Travel Agent,Leisure,11,4.7,Late check-in
B030158,2025-03-24,R164,Suite,Booked,479.64,2,2025-03-24,2025-03-27,No,Yes,No,Moderate,Medium,Hans Muller,UK,Cash,OTA,Leisure,19,4.4,Extra towels
B030159,2025-03-12,R412,Standard,Booked,117.95,3,2025-03-12,2025-03-16,Yes,Yes,No,Moderate,Medium,Yuki Tanaka,UK,Credit Card,Direct,Leisure,16,4.4,Late check-in
B030160,2025-03-08,R267,Deluxe,Available,240.42,0,,,Yes,Yes,No,Moderate,Medium,,,,,,4,4.5,
B030161,2025-03-15,R178,Suite,Available,483.33,0,,,No,Yes,Yes,Moderate,Medium,,,,,,0,3.0,
