booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B070033,2025-07-28,R326,Suite,Booked,410.88,2,2025-07-28,2025-07-29,No,Yes,Yes,Low,Low,Yuki Tanaka,Japan,Cash,OTA,Business,8,4.4,Late check-in
B070034,2025-07-18,R188,Suite,Cancelled,390.17,2,2025-07-18,2025-07-23,Yes,Yes,No,Low,Low,Emma Jones,Japan,Cash,Direct,Leisure,18,4.3,Late check-in
B070035,2025-07-13,R339,Suite,Available,367.81,0,,,No,No,No,Low,Low,,,,,,6,3.1,
B070036,2025-07-26,R430,Standard,Available,108.31,0,,,Yes,No,No,Low,Low,,,,,,19,3.6,
B070037,2025-07-06,R244,Suite,Booked,429.57,3,2025-07-06,2025-07-11,No,Yes,No,Low,Low,Emma Jones,France,Cash,OTA,Leisure,7,3.3,Extra towels
B070038,2025-07-24,R489,Standard,Available,103.75,0,,,No,Yes,Yes,Low,Low,,,,,,20,4.4,
B070039,2025-07-17,R143,Suite,Cancelled,380.49,2,2025-07-17,2025-07-20,No,Yes,No,Low,Low,John Smith,France,Debit Card,Travel Agent,Business,3,3.3,None
B070040,2025-07-04,R303,Suite,Cancelled,403.31,3,2025-07-04,2025-07-06,No,No,No,Low,Low,Marie Dubois,Canada,Cash,Direct,Leisure,14,5.0,Extra towels
B070041,2025-07-03,R306,Suite,Booked,425.58,4,2025-07-03,2025-07-06,Yes,No,Yes,Low,Low,John Smith,Germany,Debit Card,Direct,Business,20,4.8,Late check-in
B070042,2025-07-07,R380,Standard,Available,103.69,0,,,No,Yes,Yes,Low,Low,,,,,,2,3.0,
B070043,2025-07-05,R401,Standard,Available,92.7,0,,,Yes,No,Yes,Low,Low,,,,,,20,3.7,
B070044,2025-07-09,R285,Standard,Booked,98.01,4,2025-07-09,2025-07-12,No,Yes,Yes,Low,Low,John Smith,UK,Debit Card,Direct,Business,1,3.5,Late check-in
B070045,2025-07-12,R385,Deluxe,Booked,218.27,2,2025-07-12,2025-07-14,No,No,Yes,Low,Low,Emma Jones,Canada,Credit Card,Direct,Business,11,4.2,Late check-in
B070046,2025-07-26,R261,Standard,Available,102.31,0,,,No,No,Yes,Low,Low,,,,,,19,3.3,
B070047,2025-07-16,R324,Standard,Booked,92.44,3,2025-07-16,2025-07-18,Yes,No,Yes,Low,Low,Yuki Tanaka,USA,Debit Card,Direct,Leisure,6,4.0,None
B070048,2025-07-06,R347,Deluxe,Booked,188.03,4,2025-07-06,2025-07-09,Yes,Yes,Yes,Low,Low,Hans Muller,Germany,Debit Card,Travel Agent,Business,13,4.8,Extra towels
B070049,2025-07-15,R434,Deluxe,Booked,183.9,1,2025-07-15,2025-07-18,Yes,No,No,Low,Low,Hans Muller,Canada,Debit Card,Direct,Leisure,7,4.1,None
B070050,2025-07-20,R357,Suite,Booked,431.88,2,2025-07-20,2025-07-22,No,Yes,Yes,Low,Low,Emma Jones,USA,Cash,OTA,Business,18,3.8,None
B070051,2025-07-27,R319,Suite,Booked,396.33,4,2025-07-27,2025-07-31,Yes,No,Yes,Low,Low,John Smith,Germany,Debit Card,OTA,Leisure,5,4.6,None
B070052,2025-07-02,R258,Suite,Available,392.22,0,,,No,No,No,Low,Low,,,,,,12,3.4,
B070053,2025-07-03,R141,Deluxe,Booked,182.87,1,2025-07-03,2025-07-07,No,No,No,Low,Low,Marie Dubois,Canada,Debit Card,Direct,Business,2,3.7,None
B070054,2025-07-23,R123,Standard,Available,108.56,0,,,Yes,No,Yes,Low,Low,,,,,,2,4.1,
B070055,2025-07-02,R116,Standard,Available,92.09,0,,,Yes,No,No,Low,Low,,,,,,1,3.1,
B070056,2025-07-14,R157,Suite,Cancelled,370.65,1,2025-07-14,2025-07-16,No,No,Yes,Low,Low,Emma Jones,UK,Credit Card,OTA,Leisure,12,3.5,None
B070057,2025-07-13,R457,Deluxe,Booked,198.55,3,2025-07-13,2025-07-17,No,Yes,No,Low,Low,Emma Jones,Germany,Debit Card,Direct,Business,16,5.0,None
B070058,2025-07-24,R496,Standard,Booked,102.62,1,2025-07-24,2025-07-25,Yes,No,No,Low,Low,Marie Dubois,France,Credit Card,Travel Agent,Business,5,3.0,None
B070059,2025-07-07,R492,Suite,Cancelled,423.75,4,2025-07-07,2025-07-08,Yes,No,Yes,Low,Low,Emma Jones,Germany,Credit Card,Direct,Leisure,2,3.5,None
B070060,2025-07-20,R361,Suite,Booked,411.34,3,2025-07-20,2025-07-21,No,No,Yes,Low,Low,Hans Muller,Japan,Cash,OTA,Business,15,4.3,Late check-in
B070061,2025-07-17,R242,Deluxe,Available,208.04,0,,,No,No,Yes,Low,Low,,,,,,3,3.4,
B070062,2025-07-16,R439,Standard,Booked,94.65,3,2025-07-16,2025-07-20,Yes,No,Yes,Low,Low,Hans Muller,USA,Cash,OTA,Business,8,3.3,None
B070063,2025-07-01,R354,Standard,Cancelled,107.04,1,2025-07-01,2025-07-03,No,Yes,No,Low,Low,John Smith,Japan,Debit Card,Travel Agent,Business,8,3.9,Extra towels
B070064,2025-07-14,R272,Suite,Available,360.09,0,,,No,No,Yes,Low,Low,,,,,,10,4.7,
B070065,2025-07-12,R381,Suite,No-Show,417.43,3,2025-07-12,2025-07-17,No,No,Yes,Low,Low,Emma Jones,Germany,Credit Card,OTA,Leisure,12,4.8,Late check-in
B070066,2025-07-13,R107,Standard,Available,90.86,0,,,No,No,No,Low,Low,,,,,,3,4.6,
B070067,2025-07-28,R271,Deluxe,Booked,204.97,1,2025-07-28,2025-08-02,Yes,Yes,Yes,Low,Low,Hans Muller,France,Credit Card,OTA,Leisure,3,4.5,None
B070068,2025-07-15,R104,Standard,Cancelled,90.23,4,2025-07-15,2025-07-18,No,No,Yes,Low,Low,John Smith,France,Cash,Travel Agent,Leisure,20,4.2,Extra towels
B070069,2025-07-26,R260,Deluxe,Available,209.74,0,,,Yes,Yes,Yes,Low,Low,,,,,,18,3.2,
B070070,2025-07-12,R250,Suite,Available,377.47,0,,,No,Yes,No,Low,Low,,,,,,9,3.6,
B070071,2025-07-23,R235,Standard,Available,99.17,0,,,Yes,No,No,Low,Low,,,,,,16,4.8,
B070072,2025-07-17,R222,Deluxe,Booked,218.63,3,2025-07-17,2025-07-19,Yes,Yes,No,Low,Low,Emma Jones,Germany,Credit Card,OTA,Leisure,13,4.3,Extra towels
B070073,2025-07-15,R408,Suite,Available,427.3,0,,,Yes,No,No,Low,Low,,,,,,11,5.0,
B070074,2025-07-06,R180,Suite,No-Show,431.99,1,2025-07-06,2025-07-11,Yes,No,Yes,Low,Low,John Smith,Japan,Credit Card,Direct,Leisure,12,3.3,Extra towels
B070075,2025-07-23,R154,Deluxe,Booked,188.72,1,2025-07-23,2025-07-27,No,Yes,Yes,Low,Low,Hans Muller,USA,Cash,Travel Agent,Leisure,16,4.2,Extra towels
B070076,2025-07-16,R414,Deluxe,Booked,187.27,4,2025-07-16,2025-07-17,Yes,No,No,Low,Low,Yuki Tanaka,UK,Debit Card,Travel Agent,Business,8,3.4,None
B070077,2025-07-12,R156,Deluxe,Available,198.66,0,,,No,Yes,No,Low,Low,,,,,,4,3.7,
B070078,2025-07-12,R477,Deluxe,Cancelled,211.01,3,2025-07-12,2025-07-15,Yes,No,No,Low,Low,Hans Muller,USA,Credit Card,Direct,Leisure,16,3.4,Extra towels
B070079,2025-07-09,R474,Suite,Available,435.64,0,,,No,Yes,No,Low,Low,,,,,,0,3.1,
B070080,2025-07-09,R471,Suite,Booked,384.74,3,2025-07-09,2025-07-11,Yes,No,No,Low,Low,John Smith,Canada,Debit Card,Travel Agent,Leisure,16,3.0,Extra towels
B070081,2025-07-06,R310,Suite,Available,405.58,0,,,Yes,Yes,No,Low,Low,,,,,,19,3.7,
B070082,2025-07-01,R275,Suite,Available,401.33,0,,,Yes,No,Yes,Low,Low,,,,,,14,4.1,
B070083,2025-07-15,R114,Standard,Available,98.47,0,,,Yes,No,No,Low,Low,,,,,,9,3.4,
B070084,2025-07-24,R434,Standard,Available,95.87,0,,,Yes,No,Yes,Low,Low,,,,,,16,4.1,
B070085,2025-07-25,R304,Standard,Available,90.07,0,,,No,Yes,No,Low,Low,,,,,,8,3.9,
B070086,2025-07-11,R183,Standard,Booked,99.83,3,2025-07-11,2025-07-16,Yes,Yes,Yes,Low,Low,John Smith,France,Debit Card,OTA,Leisure,19,3.8,Extra towels
B070087,2025-07-20,R431,Deluxe,Booked,206.97,2,2025-07-20,2025-07-24,No,Yes,No,Low,Low,John Smith,Germany,Debit Card,Direct,Business,9,3.8,None
B070088,2025-07-16,R222,Deluxe,Available,206.39,0,,,No,Yes,Yes,Low,Low,,,,,,1,3.4,
B070089,2025-07-19,R211,Standard,Available,103.09,0,,,No,Yes,Yes,Low,Low,,,,,,6,3.7,
B070090,2025-07-26,R216,Deluxe,Available,202.46,0,,,No,No,No,Low,Low,,,,,,8,4.5,
B070091,2025-07-14,R258,Deluxe,Available,192.01,0,,,No,No,Yes,Low,Low,,,,,,9,3.0,
B070092,2025-07-05,R452,Deluxe,Booked,180.05,2,2025-07-05,2025-07-07,No,Yes,No,Low,Low,Emma Jones,UK,Credit Card,Travel Agent,Business,10,3.1,None
B070093,2025-07-01,R325,Deluxe,Available,198.9,0,,,Yes,Yes,No,Low,Low,,,,,,9,3.3,
B070094,2025-07-10,R305,Standard,Available,101.55,0,,,No,Yes,No,Low,Low,,,,,,14,3.4,
B070095,2025-07-22,R392,Deluxe,Booked,199.22,2,2025-07-22,2025-07-26,Yes,Yes,No,Low,Low,Hans Muller,Canada,Debit Card,Travel Agent,Business,6,3.9,Extra towels
B070096,2025-07-05,R101,Suite,No-Show,412.25,3,2025-07-05,2025-07-07,Yes,No,No,Low,Low,Marie Dubois,Canada,Credit Card,Direct,Business,14,3.5,Late check-in
B070097,2025-07-13,R485,Deluxe,Available,214.37,0,,,Yes,No,Yes,Low,Low,,,,,,18,4.1,
B070098,2025-07-26,R151,Suite,Available,403.81,0,,,Yes,Yes,No,Low,Low,,,,,,16,4.3,
B070099,2025-07-20,R342,Deluxe,Available,214.11,0,,,No,No,Yes,Low,Low,,,,,,14,4.5,
B070100,2025-07-18,R316,Standard,Cancelled,108.07,4,2025-07-18,2025-07-23,Yes,Yes,Yes,Low,Low,Marie Dubois,France,Credit Card,Direct,Leisure,8,4.6,Late check-in
B070101,2025-07-26,R275,Deluxe,Booked,186.55,1,2025-07-26,2025-07-27,Yes,No,Yes,Low,Low,Emma Jones,USA,Debit Card,Direct,Business,3,3.1,None
B070102,2025-07-17,R388,Deluxe,Available,219.72,0,,,Yes,Yes,No,Low,Low,,,,,,10,4.9,
B070103,2025-07-25,R218,Suite,Available,405.3,0,,,Yes,Yes,No,Low,Low,,,,,,20,4.4,
B070104,2025-07-15,R432,Suite,Booked,370.54,4,2025-07-15,2025-07-18,Yes,No,No,Low,Low,Hans Muller,Canada,Cash,OTA,Leisure,13,3.4,None
B070105,2025-07-15,R489,Standard,Available,93.32,0,,,Yes,Yes,Yes,Low,Low,,,,,,8,4.6,
B070106,2025-07-26,R480,Standard,Cancelled,92.56,2,2025-07-26,2025-07-27,Yes,Yes,Yes,Low,Low,Yuki Tanaka,USA,Debit Card,OTA,Business,12,3.6,Extra towels
B070107,2025-07-09,R204,Standard,Available,93.35,0,,,No,Yes,No,Low,Low,,,,,,5,4.5,
B070108,2025-07-15,R275,Deluxe,Cancelled,204.47,3,2025-07-15,2025-07-16,No,Yes,No,Low,Low,Emma Jones,Germany,Cash,OTA,Business,10,4.5,None
B070109,2025-07-11,R335,Deluxe,Booked,212.24,2,2025-07-11,2025-07-13,Yes,No,No,Low,Low,Yuki Tanaka,Germany,Debit Card,Direct,Leisure,16,3.5,Extra towels
B070110,2025-07-03,R104,Suite,No-Show,384.69,2,2025-07-03,2025-07-04,Yes,Yes,Yes,Low,Low,Marie Dubois,Japan,Debit Card,OTA,Business,5,4.3,Extra towels
B070111,2025-07-20,R435,Deluxe,Available,184.66,0,,,Yes,No,No,Low,Low,,,,,,13,4.2,
B070112,2025-07-08,R234,Deluxe,No-Show,203.15,1,2025-07-08,2025-07-09,Yes,No,Yes,Low,Low,Hans Muller,France,Cash,OTA,Leisure,19,3.1,Extra towels
B070113,2025-07-04,R361,Suite,Cancelled,436.25,1,2025-07-04,2025-07-06,Yes,No,Yes,Low,Low,John Smith,USA,Debit Card,Travel Agent,Leisure,9,3.1,None
B070114,2025-07-10,R409,Suite,Available,419.18,0,,,Yes,No,No,Low,Low,,,,,,0,3.9,
B070115,2025-07-17,R492,Suite,Available,384.81,0,,,Yes,Yes,Yes,Low,Low,,,,,,19,3.1,
B070116,2025-07-26,R217,Deluxe,Booked,201.12,3,2025-07-26,2025-07-31,Yes,Yes,Yes,Low,Low,Hans Muller,UK,Credit Card,Direct,Leisure,3,4.5,None
B070117,2025-07-06,R371,Suite,Booked,429.24,2,2025-07-06,2025-07-08,Yes,No,No,Low,Low,Emma Jones,Japan,Cash,Travel Agent,Leisure,12,3.8,Extra towels
B070118,2025-07-08,R493,Suite,Booked,397.92,2,2025-07-08,2025-07-11,Yes,Yes,Yes,Low,Low,Hans Muller,Japan,Debit Card,Travel Agent,Business,5,4.3,Late check-in
B070119,2025-07-26,R375,Deluxe,Available,192.32,0,,,Yes,Yes,No,Low,Low,,,,,,14,4.9,
B070120,2025-07-04,R390,Deluxe,Cancelled,213.86,1,2025-07-04,2025-07-07,Yes,Yes,Yes,Low,Low,John Smith,Japan,Credit Card,Travel Agent,Business,19,4.4,None
B070121,2025-07-14,R110,Deluxe,Booked,195.02,2,2025-07-14,2025-07-16,No,Yes,Yes,Low,Low,Emma Jones,USA,Debit Card,OTA,Leisure,12,4.7,Extra towels
B070122,2025-07-10,R497,Suite,Cancelled,432.8,2,2025-07-10,2025-07-15,No,Yes,Yes,Low,Low,Hans Muller,UK,Credit Card,Direct,Leisure,5,4.0,Extra towels
B070123,2025-07-20,R474,Suite,Booked,368.02,2,2025-07-20,2025-07-21,Yes,Yes,Yes,Low,Low,Emma Jones,Germany,Credit Card,OTA,Business,9,4.6,Late check-in
B070124,2025-07-13,R340,Deluxe,Booked,196.28,1,2025-07-13,2025-07-14,Yes,No,Yes,Low,Low,Hans Muller,USA,Cash,Travel Agent,Leisure,7,3.2,Late check-in
B070125,2025-07-25,R159,Standard,Booked,90.2,1,2025-07-25,2025-07-27,No,Yes,No,Low,Low,Marie Dubois,France,Cash,Direct,Leisure,4,3.1,Extra towels
B070126,2025-07-21,R296,Standard,Booked,99.21,4,2025-07-21,2025-07-24,Yes,Yes,Yes,Low,Low,Hans Muller,Japan,Cash,Travel Agent,Business,15,3.6,None
B070127,2025-07-14,R172,Standard,Cancelled,108.14,1,2025-07-14,2025-07-17,No,Yes,Yes,Low,Low,Marie Dubois,Japan,Cash,Travel Agent,Leisure,3,4.3,None
B070128,2025-07-02,R174,Standard,Booked,90.8,4,2025-07-02,2025-07-04,No,Yes,Yes,Low,Low,John Smith,Germany,Credit Card,Direct,Leisure,11,4.3,Late check-in
B070129,2025-07-25,R208,Standard,Available,97.19,0,,,Yes,No,No,Low,Low,,,,,,2,4.2,
B070130,2025-07-21,R242,Suite,Booked,426.28,2,2025-07-21,2025-07-25,No,No,No,Low,Low,Yuki Tanaka,Germany,Debit Card,Travel Agent,Business,13,4.4,Extra towels
B070131,2025-07-12,R270,Suite,Available,431.71,0,,,No,Yes,Yes,Low,Low,,,,,,7,4.5,
B070132,2025-07-25,R272,Standard,Available,96.88,0,,,Yes,No,No,Low,Low,,,,,,15,4.7,
B070133,2025-07-05,R387,Deluxe,Available,194.71,0,,,No,No,Yes,Low,Low,,,,,,8,4.7,
B070134,2025-07-17,R492,Standard,Available,103.08,0,,,Yes,No,No,Low,Low,,,,,,1,5.0,
B070135,2025-07-20,R346,Standard,Booked,92.63,4,2025-07-20,2025-07-24,Yes,No,No,Low,Low,Emma Jones,Japan,Cash,Direct,Leisure,10,4.5,None
B070136,2025-07-10,R377,Deluxe,Available,215.34,0,,,No,Yes,Yes,Low,Low,,,,,,1,4.1,
B070137,2025-07-27,R155,Suite,Booked,391.38,4,2025-07-27,2025-07-28,Yes,Yes,Yes,Low,Low,John Smith,USA,Credit Card,Direct,Business,7,3.5,Extra towels
B070138,2025-07-01,R104,Suite,Available,419.22,0,,,No,Yes,Yes,Low,Low,,,,,,10,4.8,
B070139,2025-07-21,R429,Deluxe,Available,211.75,0,,,Yes,Yes,Yes,Low,Low,,,,,,3,3.8,
B070140,2025-07-15,R436,Standard,Booked,92.1,2,2025-07-15,2025-07-19,No,Yes,Yes,Low,Low,John Smith,USA,Cash,Direct,Business,6,3.1,Late check-in
B070141,2025-07-18,R253,Standard,Available,101.53,0,,,No,Yes,Yes,Low,Low,,,,,,11,3.3,
B070142,2025-07-07,R326,Standard,Available,102.72,0,,,No,No,Yes,Low,Low,,,,,,14,3.4,
B070143,2025-07-15,R341,Deluxe,Booked,199.38,3,2025-07-15,2025-07-20,Yes,Yes,Yes,Low,Low,Marie Dubois,USA,Cash,OTA,Leisure,10,4.5,None
B070144,2025-07-11,R485,Suite,Booked,401.72,3,2025-07-11,2025-07-12,No,Yes,Yes,Low,Low,John Smith,USA,Cash,Travel Agent,Business,16,3.7,Late check-in
B070145,2025-07-20,R348,Deluxe,Available,218.14,0,,,Yes,No,No,Low,Low,,,,,,20,3.7,
B070146,2025-07-03,R236,Standard,Booked,102.71,4,2025-07-03,2025-07-08,Yes,Yes,No,Low,Low,Hans Muller,USA,Debit Card,OTA,Leisure,15,3.3,None
B070147,2025-07-14,R298,Suite,Available,394.99,0,,,No,Yes,No,Low,Low,,,,,,9,3.6,
B070148,2025-07-15,R106,Suite,Booked,372.83,2,2025-07-15,2025-07-20,No,Yes,Yes,Low,Low,Yuki Tanaka,Germany,Debit Card,Direct,Business,15,3.6,None
B070149,2025-07-27,R498,Deluxe,Available,216.05,0,,,Yes,Yes,Yes,Low,Low,,,,,,9,3.3,
B070150,2025-07-25,R424,Deluxe,Available,210.61,0,,,No,No,Yes,Low,Low,,,,,,18,4.4,
B070151,2025-07-05,R296,Deluxe,Booked,201.83,3,2025-07-05,2025-07-09,Yes,No,No,Low,Low,Marie Dubois,UK,Cash,Travel Agent,Business,15,4.8,Late check-in
B070152,2025-07-04,R114,Deluxe,Available,203.25,0,,,No,Yes,Yes,Low,Low,,,,,,3,4.7,
B070153,2025-07-11,R470,Suite,Available,368.0,0,,,No,No,No,Low,Low,,,,,,20,4.0,
B070154,2025-07-08,R452,Standard,Available,106.09,0,,,Yes,Yes,Yes,Low,Low,,,,,,10,3.1,
B070155,2025-07-24,R438,Suite,Available,384.16,0,,,Yes,No,Yes,Low,Low,,,,,,5,3.1,
B070156,2025-07-27,R133,Deluxe,Available,181.54,0,,,Yes,Yes,Yes,Low,Low,,,,,,17,3.1,
B070157,2025-07-14,R306,Suite,Available,427.97,0,,,Yes,Yes,No,Low,Low,,,,,,16,3.9,
B070158,2025-07-02,R330,Standard,Cancelled,103.96,4,2025-07-02,2025-07-06,Yes,Yes,Yes,Low,Low,Hans Muller,Japan,Cash,OTA,Leisure,17,3.5,None
B070159,2025-07-05,R227,Suite,Available,419.49,0,,,No,Yes,Yes,Low,Low,,,,,,4,4.5,
B070160,2025-07-05,R269,Suite,Available,433.16,0,,,No,Yes,No,Low,Low,,,,,,4,3.5,
B070161,2025-07-11,R280,Deluxe,Booked,187.04,4,2025-07-11,2025-07-13,Yes,No,No,Low,Low,Emma Jones,Germany,Debit Card,Direct,Business,3,4.7,Late check-in
B070162,2025-07-21,R405,Deluxe,Available,208.44,0,,,Yes,No,Yes,Low,Low,,,,,,0,3.9,
B070163,2025-07-24,R386,Suite,Booked,439.43,2,2025-07-24,2025-07-26,No,Yes,Yes,Low,Low,Emma Jones,Germany,Cash,OTA,Leisure,0,3.6,None
B070164,2025-07-25,R258,Standard,Available,109.91,0,,,Yes,Yes,Yes,Low,Low,,,,,,10,3.3,
B070165,2025-07-07,R421,Deluxe,Available,210.02,0,,,No,Yes,Yes,Low,Low,,,,,,17,3.9,
B070166,2025-07-01,R116,Deluxe,Booked,189.09,4,2025-07-01,2025-07-05,Yes,No,No,Low,Low,Marie Dubois,USA,Cash,Travel Agent,Business,13,4.8,Late check-in
B070167,2025-07-15,R284,Suite,Booked,421.13,1,2025-07-15,2025-07-19,Yes,Yes,No,Low,Low,Emma Jones,Japan,Credit Card,Direct,Business,11,4.0,Extra towels
B070168,2025-07-13,R161,Standard,Cancelled,95.45,3,2025-07-13,2025-07-18,No,Yes,Yes,Low,Low,Marie Dubois,Germany,Cash,Direct,Leisure,3,4.6,None
B070169,2025-07-19,R488,Deluxe,Booked,180.56,1,2025-07-19,2025-07-24,Yes,No,No,Low,Low,Hans Muller,France,Credit Card,Direct,Leisure,0,3.9,Extra towels
B070170,2025-07-02,R394,Suite,Available,439.94,0,,,Yes,Yes,Yes,Low,Low,,,,,,8,4.4,
B070171,2025-07-21,R412,Standard,Available,100.23,0,,,Yes,No,No,Low,Low,,,,,,16,4.9,
B070172,2025-07-22,R309,Standard,Available,108.9,0,,,Yes,No,No,Low,Low,,,,,,8,4.9,
B070173,2025-07-01,R136,Deluxe,Available,206.72,0,,,No,Yes,No,Low,Low,,,,,,3,4.0,
B070174,2025-07-05,R410,Deluxe,Available,188.8,0,,,No,Yes,Yes,Low,Low,,,,,,6,3.5,
B070175,2025-07-23,R236,Suite,Available,413.86,0,,,Yes,No,No,Low,Low,,,,,,19,4.6,
B070176,2025-07-05,R214,Suite,Available,370.29,0,,,Yes,No,No,Low,Low,,,,,,8,3.6,
B070177,2025-07-08,R210,Deluxe,Available,199.16,0,,,Yes,Yes,Yes,Low,Low,,,,,,15,3.2,
B070178,2025-07-12,R351,Suite,Available,380.49,0,,,No,No,No,Low,Low,,,,,,14,3.6,
B070179,2025-07-08,R292,Deluxe,Booked,192.05,2,2025-07-08,2025-07-10,Yes,Yes,No,Low,Low,Hans Muller,Germany,Debit Card,Direct,Leisure,6,4.9,None
B070180,2025-07-23,R343,Deluxe,Booked,208.02,2,2025-07-23,2025-07-28,Yes,Yes,No,Low,Low,Emma Jones,Germany,Credit Card,OTA,Leisure,4,4.4,Extra towels
B070181,2025-07-08,R233,Suite,Available,364.45,0,,,Yes,No,No,Low,Low,,,,,,5,3.7,
B070182,2025-07-04,R328,Standard,Booked,96.87,3,2025-07-04,2025-07-08,Yes,Yes,Yes,Low,Low,Emma Jones,UK,Credit Card,Direct,Leisure,13,4.8,Late check-in
B070183,2025-07-21,R178,Standard,Booked,103.92,3,2025-07-21,2025-07-22,Yes,Yes,Yes,Low,Low,Hans Muller,UK,Debit Card,Direct,Leisure,18,3.9,Extra towels
