booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B110050,2025-11-24,R329,Deluxe,Cancelled,323.86,1,2025-11-24,2025-11-25,No,No,No,Peak,High,Marie Dubois,Germany,Debit Card,Direct,Leisure,3,4.0,Late check-in
B110051,2025-11-05,R423,Standard,Booked,156.38,2,2025-11-05,2025-11-10,Yes,Yes,Yes,Peak,High,Yuki Tanaka,USA,Cash,OTA,Business,1,4.6,None
B110052,2025-11-26,R244,Deluxe,Booked,317.09,1,2025-11-26,2025-11-28,No,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Debit Card,Travel Agent,Business,10,4.0,Late check-in
B110053,2025-11-10,R241,Suite,Booked,638.26,3,2025-11-10,2025-11-12,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Japan,Credit Card,Travel Agent,Leisure,12,3.6,Extra towels
B110054,2025-11-07,R428,Standard,Cancelled,146.66,3,2025-11-07,2025-11-11,No,No,No,Peak,High,Yuki Tanaka,Canada,Credit Card,OTA,Leisure,7,3.6,Extra towels
B110055,2025-11-27,R162,Standard,Booked,154.54,3,2025-11-27,2025-12-01,Yes,Yes,Yes,Peak,High,John Smith,Germany,Debit Card,Direct,Business,9,3.2,Late check-in
B110056,2025-11-08,R227,Deluxe,Booked,290.81,2,2025-11-08,2025-11-13,Yes,Yes,No,Peak,High,Hans Muller,Japan,Credit Card,OTA,Business,7,3.3,Late check-in
B110057,2025-11-20,R265,Suite,Booked,563.73,4,2025-11-20,2025-11-23,Yes,Yes,Yes,Peak,High,John Smith,France,Debit Card,OTA,Business,15,3.1,Extra towels
B110058,2025-11-10,R183,Deluxe,Booked,299.03,1,2025-11-10,2025-11-15,Yes,No,No,Peak,High,Yuki Tanaka,USA,Cash,Travel Agent,Business,13,3.2,Late check-in
B110059,2025-11-03,R370,Suite,Available,572.67,0,,,No,No,No,Peak,High,,,,,,6,4.8,
B110060,2025-11-09,R155,Standard,Booked,158.21,1,2025-11-09,2025-11-14,No,Yes,No,Peak,High,Emma Jones,UK,Debit Card,Direct,Leisure,0,4.8,Extra towels
B110061,2025-11-28,R353,Suite,Booked,633.9,1,2025-11-28,2025-12-02,Yes,Yes,No,Peak,High,Emma Jones,France,Credit Card,OTA,Leisure,9,3.2,Extra towels
B110062,2025-11-17,R368,Deluxe,Booked,287.51,2,2025-11-17,2025-11-20,No,No,Yes,Peak,High,Marie Dubois,UK,Cash,OTA,Leisure,14,4.0,Extra towels
B110063,2025-11-11,R218,Suite,Booked,563.14,4,2025-11-11,2025-11-13,Yes,Yes,Yes,Peak,High,John Smith,France,Debit Card,Direct,Business,11,4.2,Late check-in
B110064,2025-11-22,R411,Deluxe,Booked,283.19,1,2025-11-22,2025-11-26,No,No,No,Peak,High,Emma Jones,Germany,Cash,Travel Agent,Leisure,18,4.2,Late check-in
B110065,2025-11-22,R142,Standard,No-Show,147.2,4,2025-11-22,2025-11-27,No,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Debit Card,OTA,Leisure,10,3.3,Late check-in
B110066,2025-11-24,R447,Deluxe,Booked,299.39,2,2025-11-24,2025-11-25,Yes,No,Yes,Peak,High,Marie Dubois,Canada,Debit Card,Direct,Business,6,3.8,None
B110067,2025-11-04,R294,Suite,Booked,654.28,3,2025-11-04,2025-11-07,No,No,No,Peak,High,Emma Jones,USA,Credit Card,Travel Agent,Business,17,3.3,None
B110068,2025-11-05,R286,Standard,No-Show,149.34,3,2025-11-05,2025-11-07,No,Yes,No,Peak,High,Hans Muller,Germany,Debit Card,Direct,Leisure,17,3.9,None
B110069,2025-11-26,R328,Suite,Booked,633.97,2,2025-11-26,2025-11-29,No,No,No,Peak,High,Hans Muller,France,Cash,Direct,Leisure,10,3.9,None
B110070,2025-11-09,R127,Standard,Booked,147.92,4,2025-11-09,2025-11-14,Yes,No,No,Peak,High,John Smith,USA,Cash,Travel Agent,Leisure,17,4.5,None
B110071,2025-11-20,R197,Suite,Booked,546.21,2,2025-11-20,2025-11-21,No,Yes,No,Peak,High,Marie Dubois,Canada,Debit Card,OTA,Leisure,11,3.3,Late check-in
B110072,2025-11-26,R264,Deluxe,Booked,275.09,2,2025-11-26,2025-11-27,No,No,No,Peak,High,Marie Dubois,France,Debit Card,OTA,Business,3,4.9,Late check-in
B110073,2025-11-11,R487,Deluxe,Booked,272.19,2,2025-11-11,2025-11-16,No,Yes,No,Peak,High,Marie Dubois,Germany,Credit Card,Travel Agent,Business,1,3.3,Late check-in
B110074,2025-11-25,R294,Suite,Booked,583.1,4,2025-11-25,2025-11-29,Yes,Yes,No,Peak,High,Yuki Tanaka,Germany,Cash,Travel Agent,Business,16,3.4,Late check-in
B110075,2025-11-01,R334,Standard,Booked,164.03,3,2025-11-01,2025-11-02,No,No,No,Peak,High,Emma Jones,Germany,Cash,OTA,Leisure,12,3.5,None
B110076,2025-11-12,R256,Standard,Cancelled,145.0,4,2025-11-12,2025-11-13,No,No,Yes,Peak,High,Hans Muller,Canada,Credit Card,OTA,Business,0,3.5,None
B110077,2025-11-26,R212,Standard,No-Show,148.1,3,2025-11-26,2025-12-01,Yes,Yes,Yes,Peak,High,Hans Muller,Japan,Cash,OTA,Business,20,4.5,Late check-in
B110078,2025-11-18,R354,Suite,Booked,613.27,4,2025-11-18,2025-11-22,No,Yes,No,Peak,High,Emma Jones,Japan,Cash,Travel Agent,Leisure,13,3.9,Extra towels
B110079,2025-11-07,R325,Deluxe,Booked,306.32,4,2025-11-07,2025-11-10,Yes,No,Yes,Peak,High,Emma Jones,USA,Cash,OTA,Leisure,0,4.0,None
B110080,2025-11-19,R361,Deluxe,Booked,287.69,4,2025-11-19,2025-11-22,No,Yes,Yes,Peak,High,Hans Muller,Germany,Cash,Direct,Business,13,3.3,Extra towels
B110081,2025-11-03,R354,Standard,Booked,155.22,1,2025-11-03,2025-11-04,No,No,No,Peak,High,Yuki Tanaka,USA,Credit Card,Travel Agent,Leisure,0,3.4,Late check-in
B110082,2025-11-04,R458,Standard,Available,153.54,0,,,No,No,No,Peak,High,,,,,,8,3.4,
B110083,2025-11-25,R414,Suite,Cancelled,588.06,4,2025-11-25,2025-11-30,Yes,Yes,Yes,Peak,High,Emma Jones,France,Cash,Travel Agent,Business,5,3.0,Extra towels
B110084,2025-11-12,R222,Suite,Booked,568.81,4,2025-11-12,2025-11-14,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Credit Card,OTA,Leisure,3,3.4,None
B110085,2025-11-06,R289,Standard,Booked,135.96,4,2025-11-06,2025-11-07,No,Yes,Yes,Peak,High,Emma Jones,USA,Cash,Travel Agent,Business,3,4.1,Late check-in
B110086,2025-11-17,R317,Deluxe,Booked,297.67,1,2025-11-17,2025-11-21,No,Yes,No,Peak,High,Yuki Tanaka,USA,Cash,Direct,Business,11,3.7,Extra towels
B110087,2025-11-15,R296,Standard,Booked,159.64,2,2025-11-15,2025-11-17,No,No,Yes,Peak,High,Marie Dubois,Japan,Cash,OTA,Business,4,5.0,None
B110088,2025-11-10,R405,Deluxe,Booked,327.25,1,2025-11-10,2025-11-14,No,No,No,Peak,High,Hans Muller,Canada,Cash,OTA,Business,9,3.1,Extra towels
B110089,2025-11-13,R484,Standard,Cancelled,143.88,2,2025-11-13,2025-11-15,No,Yes,No,Peak,High,Yuki Tanaka,France,Credit Card,Travel Agent,Leisure,11,3.4,None
B110090,2025-11-21,R390,Deluxe,Booked,309.99,4,2025-11-21,2025-11-22,No,Yes,No,Peak,High,Hans Muller,UK,Cash,Travel Agent,Business,10,4.7,Late check-in
B110091,2025-11-24,R155,Deluxe,Booked,297.61,2,2025-11-24,2025-11-26,No,Yes,Yes,Peak,High,Marie Dubois,Canada,Credit Card,Travel Agent,Leisure,3,4.9,Late check-in
B110092,2025-11-03,R159,Deluxe,Available,296.26,0,,,No,No,Yes,Peak,High,,,,,,4,4.7,
B110093,2025-11-13,R102,Standard,Booked,162.92,3,2025-11-13,2025-11-14,No,Yes,Yes,Peak,High,Hans Muller,Japan,Debit Card,Direct,Business,4,4.7,None
B110094,2025-11-15,R202,Standard,Booked,161.57,3,2025-11-15,2025-11-19,No,Yes,No,Peak,High,John Smith,Canada,Debit Card,Direct,Leisure,19,3.8,None
B110095,2025-11-20,R265,Deluxe,Booked,322.02,4,2025-11-20,2025-11-23,No,Yes,Yes,Peak,High,Marie Dubois,Japan,Debit Card,Travel Agent,Business,9,3.7,Late check-in
B110096,2025-11-17,R239,Suite,Booked,626.98,3,2025-11-17,2025-11-20,Yes,Yes,Yes,Peak,High,Emma Jones,Canada,Cash,Direct,Business,19,4.2,None
B110097,2025-11-08,R444,Deluxe,Booked,307.2,3,2025-11-08,2025-11-12,No,Yes,Yes,Peak,High,Marie Dubois,Japan,Debit Card,Travel Agent,Business,18,3.4,None
B110098,2025-11-01,R169,Deluxe,Booked,281.88,1,2025-11-01,2025-11-05,No,No,No,Peak,High,John Smith,Japan,Credit Card,OTA,Leisure,17,3.8,None
B110099,2025-11-17,R192,Deluxe,Booked,274.66,3,2025-11-17,2025-11-19,No,No,Yes,Peak,High,Yuki Tanaka,USA,Credit Card,OTA,Leisure,2,4.3,None
B110100,2025-11-27,R433,Standard,Booked,145.87,3,2025-11-27,2025-12-02,No,Yes,Yes,Peak,High,John Smith,Canada,Credit Card,OTA,Business,8,4.8,Extra towels
B110101,2025-11-05,R211,Suite,Booked,598.92,3,2025-11-05,2025-11-09,No,Yes,No,Peak,High,Yuki Tanaka,France,Cash,Direct,Business,6,3.9,None
B110102,2025-11-11,R417,Deluxe,Available,317.42,0,,,Yes,No,Yes,Peak,High,,,,,,16,4.4,
B110103,2025-11-27,R175,Suite,Booked,575.5,2,2025-11-27,2025-11-28,Yes,No,No,Peak,High,Emma Jones,USA,Debit Card,OTA,Business,8,4.2,None
B110104,2025-11-20,R168,Standard,Cancelled,153.52,2,2025-11-20,2025-11-22,No,No,Yes,Peak,High,Marie Dubois,UK,Debit Card,Travel Agent,Leisure,15,4.4,None
B110105,2025-11-10,R459,Suite,Cancelled,648.17,1,2025-11-10,2025-11-15,No,No,Yes,Peak,High,Marie Dubois,Japan,Credit Card,OTA,Business,4,4.3,None
B110106,2025-11-23,R120,Standard,No-Show,163.17,4,2025-11-23,2025-11-27,No,No,Yes,Peak,High,Hans Muller,USA,Debit Card,OTA,Leisure,20,3.1,Extra towels
B110107,2025-11-08,R207,Standard,Booked,142.61,3,2025-11-08,2025-11-09,Yes,Yes,Yes,Peak,High,John Smith,France,Credit Card,OTA,Leisure,14,4.0,Late check-in
B110108,2025-11-27,R156,Deluxe,Cancelled,280.55,2,2025-11-27,2025-11-29,No,Yes,Yes,Peak,High,John Smith,UK,Debit Card,Direct,Business,9,4.8,None
B110109,2025-11-04,R242,Suite,Booked,583.8,4,2025-11-04,2025-11-05,No,No,Yes,Peak,High,Marie Dubois,Germany,Cash,Travel Agent,Business,12,4.1,Extra towels
B110110,2025-11-20,R463,Deluxe,Booked,329.74,3,2025-11-20,2025-11-22,Yes,Yes,No,Peak,High,John Smith,USA,Cash,Travel Agent,Business,18,4.3,None
B110111,2025-11-07,R472,Standard,Booked,139.07,2,2025-11-07,2025-11-12,Yes,Yes,No,Peak,High,Marie Dubois,Japan,Credit Card,OTA,Business,12,3.6,None
B110112,2025-11-04,R138,Deluxe,Booked,276.51,1,2025-11-04,2025-11-09,Yes,Yes,No,Peak,High,Hans Muller,France,Credit Card,Direct,Leisure,9,4.2,Late check-in
B110113,2025-11-10,R329,Suite,Available,575.33,0,,,No,Yes,Yes,Peak,High,,,,,,12,3.4,
B110114,2025-11-27,R492,Suite,Cancelled,598.14,3,2025-11-27,2025-11-28,No,No,No,Peak,High,Hans Muller,France,Cash,Direct,Leisure,16,3.2,Late check-in
B110115,2025-11-17,R151,Standard,Available,163.41,0,,,Yes,No,Yes,Peak,High,,,,,,16,5.0,
B110116,2025-11-26,R126,Standard,Booked,162.56,3,2025-11-26,2025-11-27,No,Yes,No,Peak,High,Yuki Tanaka,Germany,Debit Card,Travel Agent,Leisure,1,3.2,Late check-in
B110117,2025-11-08,R455,Standard,Booked,135.05,3,2025-11-08,2025-11-13,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Japan,Debit Card,Direct,Business,13,3.9,Late check-in
B110118,2025-11-25,R237,Suite,Booked,659.8,2,2025-11-25,2025-11-29,Yes,Yes,Yes,Peak,High,Marie Dubois,USA,Debit Card,OTA,Leisure,2,4.9,Extra towels
B110119,2025-11-20,R345,Deluxe,Booked,302.65,4,2025-11-20,2025-11-21,No,No,Yes,Peak,High,Marie Dubois,France,Cash,Direct,Leisure,8,3.6,Extra towels
B110120,2025-11-20,R107,Suite,Booked,574.18,1,2025-11-20,2025-11-22,No,Yes,Yes,Peak,High,Yuki Tanaka,France,Cash,OTA,Leisure,4,3.6,Late check-in
B110121,2025-11-05,R334,Deluxe,Booked,274.06,4,2025-11-05,2025-11-08,No,Yes,No,Peak,High,Emma Jones,Canada,Debit Card,Travel Agent,Business,9,3.0,None
B110122,2025-11-07,R347,Deluxe,Booked,304.29,2,2025-11-07,2025-11-10,Yes,No,Yes,Peak,High,Yuki Tanaka,USA,Cash,Direct,Business,9,4.9,Extra towels
B110123,2025-11-18,R103,Standard,No-Show,151.74,3,2025-11-18,2025-11-20,Yes,No,Yes,Peak,High,Yuki Tanaka,France,Credit Card,Travel Agent,Business,16,4.4,Extra towels
B110124,2025-11-15,R259,Deluxe,Booked,289.2,1,2025-11-15,2025-11-19,Yes,Yes,Yes,Peak,High,John Smith,Canada,Credit Card,OTA,Business,1,3.2,None
B110125,2025-11-03,R420,Standard,Booked,156.44,2,2025-11-03,2025-11-08,Yes,Yes,Yes,Peak,High,Yuki Tanaka,France,Credit Card,Direct,Leisure,20,4.9,None
B110126,2025-11-07,R182,Standard,Booked,136.33,4,2025-11-07,2025-11-09,Yes,Yes,No,Peak,High,Hans Muller,Germany,Cash,OTA,Leisure,2,3.7,Late check-in
B110127,2025-11-25,R182,Standard,Booked,161.87,4,2025-11-25,2025-11-26,No,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Credit Card,Travel Agent,Leisure,0,3.3,Late check-in
B110128,2025-11-03,R475,Deluxe,Available,290.16,0,,,Yes,Yes,No,Peak,High,,,,,,17,3.5,
B110129,2025-11-01,R436,Deluxe,Booked,310.73,3,2025-11-01,2025-11-03,Yes,No,Yes,Peak,High,Hans Muller,France,Debit Card,OTA,Leisure,6,4.7,Late check-in
B110130,2025-11-03,R245,Suite,Booked,647.17,3,2025-11-03,2025-11-04,No,No,No,Peak,High,Marie Dubois,Germany,Debit Card,Direct,Business,19,4.7,Late check-in
B110131,2025-11-26,R149,Suite,Booked,620.0,4,2025-11-26,2025-12-01,Yes,Yes,No,Peak,High,Marie Dubois,Germany,Cash,Travel Agent,Leisure,3,3.4,Late check-in
B110132,2025-11-14,R353,Suite,Booked,631.23,3,2025-11-14,2025-11-18,Yes,Yes,Yes,Peak,High,John Smith,France,Debit Card,Direct,Business,5,3.5,Extra towels
B110133,2025-11-14,R166,Deluxe,Booked,301.15,4,2025-11-14,2025-11-17,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Japan,Credit Card,OTA,Leisure,2,4.9,Extra towels
B110134,2025-11-14,R130,Standard,Booked,148.53,1,2025-11-14,2025-11-15,Yes,No,No,Peak,High,Emma Jones,Germany,Cash,OTA,Business,1,4.7,Late check-in
B110135,2025-11-26,R125,Standard,Booked,138.0,2,2025-11-26,2025-11-29,Yes,No,Yes,Peak,High,John Smith,Japan,Cash,Direct,Business,6,4.4,None
B110136,2025-11-10,R310,Suite,Cancelled,653.53,2,2025-11-10,2025-11-13,No,Yes,No,Peak,High,Yuki Tanaka,Canada,Cash,Travel Agent,Business,1,3.0,Late check-in
B110137,2025-11-18,R179,Suite,Booked,600.2,2,2025-11-18,2025-11-22,Yes,Yes,No,Peak,High,John Smith,UK,Credit Card,Direct,Leisure,16,3.6,None
B110138,2025-11-12,R153,Standard,Booked,155.93,2,2025-11-12,2025-11-17,Yes,Yes,No,Peak,High,Hans Muller,Japan,Cash,OTA,Business,16,4.9,None
B110139,2025-11-09,R477,Suite,Booked,540.18,4,2025-11-09,2025-11-11,Yes,No,No,Peak,High,Emma Jones,Germany,Credit Card,OTA,Leisure,10,3.6,None
B110140,2025-11-12,R468,Suite,Available,657.65,0,,,Yes,No,Yes,Peak,High,,,,,,7,4.4,
B110141,2025-11-10,R347,Suite,Booked,653.88,2,2025-11-10,2025-11-11,Yes,No,Yes,Peak,High,Hans Muller,Canada,Cash,OTA,Business,2,4.8,None
B110142,2025-11-23,R386,Standard,Booked,156.76,2,2025-11-23,2025-11-26,No,No,Yes,Peak,High,John Smith,Germany,Credit Card,Travel Agent,Business,15,3.1,Extra towels
B110143,2025-11-01,R363,Deluxe,Booked,305.03,1,2025-11-01,2025-11-05,Yes,Yes,No,Peak,High,Yuki Tanaka,USA,Credit Card,OTA,Leisure,0,3.3,Late check-in
B110144,2025-11-10,R258,Standard,Booked,161.17,4,2025-11-10,2025-11-15,Yes,Yes,No,Peak,High,Yuki Tanaka,Canada,Debit Card,OTA,Business,16,3.1,Extra towels
B110145,2025-11-02,R331,Suite,Available,633.03,0,,,Yes,Yes,No,Peak,High,,,,,,14,3.5,
B110146,2025-11-07,R360,Suite,Booked,627.21,4,2025-11-07,2025-11-11,No,No,No,Peak,High,Yuki Tanaka,Canada,Debit Card,Direct,Leisure,4,4.1,None
B110147,2025-11-18,R286,Standard,Booked,142.63,2,2025-11-18,2025-11-22,No,Yes,No,Peak,High,Yuki Tanaka,Japan,Debit Card,Direct,Business,20,4.9,Late check-in
B110148,2025-11-14,R210,Standard,Booked,154.52,1,2025-11-14,2025-11-19,Yes,No,Yes,Peak,High,John Smith,France,Cash,Direct,Business,13,3.8,None
B110149,2025-11-02,R372,Standard,Booked,158.09,1,2025-11-02,2025-11-03,No,Yes,Yes,Peak,High,Hans Muller,Canada,Cash,OTA,Leisure,10,3.6,Extra towels
B110150,2025-11-06,R100,Suite,Booked,603.91,2,2025-11-06,2025-11-08,Yes,No,No,Peak,High,Yuki Tanaka,UK,Cash,Direct,Business,17,4.1,Late check-in
B110151,2025-11-16,R137,Deluxe,Booked,298.26,3,2025-11-16,2025-11-19,Yes,Yes,No,Peak,High,John Smith,Germany,Debit Card,OTA,Business,8,3.0,None
B110152,2025-11-13,R133,Deluxe,Booked,320.73,4,2025-11-13,2025-11-14,No,No,Yes,Peak,High,Hans Muller,Japan,Cash,Travel Agent,Leisure,1,3.9,None
B110153,2025-11-18,R250,Standard,Booked,137.09,1,2025-11-18,2025-11-20,No,Yes,No,Peak,High,Hans Muller,Germany,Cash,Direct,Business,2,4.1,Late check-in
