booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B050016,2025-05-26,R116,Standard,Booked,139.46,3,2025-05-26,2025-05-30,No,No,No,Peak,High,Marie Dubois,Japan,Credit Card,Direct,Leisure,7,3.7,Late check-in
B050017,2025-05-28,R254,Suite,Cancelled,564.74,4,2025-05-28,2025-05-31,Yes,No,No,Peak,High,Yuki Tanaka,Germany,Debit Card,Travel Agent,Leisure,16,4.3,Late check-in
B050018,2025-05-13,R422,Deluxe,Booked,302.73,3,2025-05-13,2025-05-17,Yes,No,No,Peak,High,John Smith,USA,Credit Card,OTA,Leisure,7,4.0,Late check-in
B050019,2025-05-05,R352,Standard,Booked,160.15,4,2025-05-05,2025-05-06,Yes,Yes,No,Peak,High,Hans Muller,Canada,Debit Card,Direct,Business,10,4.6,None
B050020,2025-05-19,R235,Standard,Booked,146.16,2,2025-05-19,2025-05-20,No,Yes,Yes,Peak,High,John Smith,France,Debit Card,OTA,Business,3,3.2,None
B050021,2025-05-01,R317,Suite,Booked,546.53,4,2025-05-01,2025-05-02,No,No,No,Peak,High,Yuki Tanaka,France,Cash,Travel Agent,Business,20,3.3,Extra towels
B050022,2025-05-16,R442,Standard,No-Show,143.82,1,2025-05-16,2025-05-21,No,Yes,No,Peak,High,Yuki Tanaka,Germany,Cash,OTA,Business,7,4.9,None
B050023,2025-05-01,R256,Standard,Booked,163.73,3,2025-05-01,2025-05-04,Yes,No,Yes,Peak,High,Emma Jones,UK,Debit Card,Travel Agent,Leisure,2,5.0,Late check-in
B050024,2025-05-11,R395,Deluxe,Booked,289.51,4,2025-05-11,2025-05-13,Yes,No,No,Peak,High,Marie Dubois,UK,Debit Card,OTA,Business,3,4.8,Late check-in
B050025,2025-05-02,R379,Suite,Available,628.18,0,,,Yes,No,No,Peak,High,,,,,,4,3.0,
B050026,2025-05-02,R418,Deluxe,Available,314.89,0,,,No,No,No,Peak,High,,,,,,12,4.6,
B050027,2025-05-26,R473,Deluxe,Booked,274.24,3,2025-05-26,2025-05-27,Yes,No,No,Peak,High,John Smith,USA,Cash,Travel Agent,Business,12,3.0,Late check-in
B050028,2025-05-18,R251,Deluxe,No-Show,314.76,4,2025-05-18,2025-05-23,Yes,Yes,Yes,Peak,High,Hans Muller,France,Credit Card,Travel Agent,Leisure,18,4.6,Extra towels
B050029,2025-05-19,R127,Deluxe,Booked,288.97,2,2025-05-19,2025-05-21,No,No,No,Peak,High,Emma Jones,UK,Debit Card,Direct,Business,18,5.0,None
B050030,2025-05-26,R210,Suite,Booked,605.48,3,2025-05-26,2025-05-28,No,No,Yes,Peak,High,Yuki Tanaka,UK,Credit Card,OTA,Leisure,20,4.0,None
B050031,2025-05-21,R323,Deluxe,Booked,281.34,3,2025-05-21,2025-05-25,No,Yes,Yes,Peak,High,Emma Jones,Japan,Credit Card,OTA,Business,20,5.0,Extra towels
B050032,2025-05-12,R365,Standard,No-Show,140.65,1,2025-05-12,2025-05-14,No,No,No,Peak,High,Yuki Tanaka,UK,Debit Card,Direct,Leisure,17,4.3,Extra towels
B050033,2025-05-02,R214,Suite,Booked,569.37,3,2025-05-02,2025-05-03,Yes,Yes,No,Peak,High,Hans Muller,USA,Debit Card,OTA,Leisure,13,3.4,None
B050034,2025-05-09,R204,Deluxe,Booked,304.77,3,2025-05-09,2025-05-12,Yes,Yes,No,Peak,High,Emma Jones,Canada,Credit Card,Travel Agent,Business,5,4.8,None
B050035,2025-05-28,R224,Standard,Booked,154.17,3,2025-05-28,2025-06-01,Yes,Yes,No,Peak,High,Hans Muller,Germany,Cash,Direct,Business,6,3.9,None
B050036,2025-05-02,R105,Suite,Booked,573.05,4,2025-05-02,2025-05-05,Yes,Yes,Yes,Peak,High,Marie Dubois,Canada,Debit Card,Direct,Leisure,2,3.9,Extra towels
B050037,2025-05-08,R488,Standard,Booked,158.98,4,2025-05-08,2025-05-13,No,No,Yes,Peak,High,Emma Jones,Canada,Cash,Travel Agent,Leisure,6,4.9,None
B050038,2025-05-16,R313,Deluxe,Booked,325.27,2,2025-05-16,2025-05-17,Yes,No,No,Peak,High,Yuki Tanaka,USA,Credit Card,Direct,Leisure,8,3.2,None
B050039,2025-05-16,R231,Standard,Available,141.65,0,,,No,No,Yes,Peak,High,,,,,,10,4.5,
B050040,2025-05-25,R346,Standard,Booked,156.74,4,2025-05-25,2025-05-26,No,Yes,Yes,Peak,High,Emma Jones,USA,Cash,Travel Agent,Leisure,19,4.5,None
B050041,2025-05-09,R451,Standard,No-Show,160.78,3,2025-05-09,2025-05-13,No,No,Yes,Peak,High,Marie Dubois,USA,Cash,Direct,Leisure,15,4.4,Extra towels
B050042,2025-05-19,R142,Deluxe,Available,271.17,0,,,No,No,Yes,Peak,High,,,,,,9,4.3,
B050043,2025-05-06,R143,Deluxe,Available,293.67,0,,,Yes,Yes,Yes,Peak,High,,,,,,9,4.7,
B050044,2025-05-11,R214,Deluxe,Booked,321.96,2,2025-05-11,2025-05-15,Yes,Yes,No,Peak,High,Hans Muller,USA,Debit Card,Travel Agent,Business,2,3.0,Late check-in
B050045,2025-05-23,R210,Deluxe,Cancelled,292.92,4,2025-05-23,2025-05-28,No,Yes,No,Peak,High,Emma Jones,France,Debit Card,OTA,Business,2,4.5,Late check-in
B050046,2025-05-03,R152,Suite,Booked,643.14,2,2025-05-03,2025-05-04,No,No,Yes,Peak,High,John Smith,Germany,Credit Card,Direct,Business,18,4.6,Extra towels
B050047,2025-05-12,R336,Suite,Booked,605.32,2,2025-05-12,2025-05-15,Yes,Yes,No,Peak,High,John Smith,UK,Debit Card,Travel Agent,Business,11,4.7,Late check-in
B050048,2025-05-01,R437,Deluxe,Booked,327.18,2,2025-05-01,2025-05-04,Yes,No,Yes,Peak,High,Marie Dubois,USA,Credit Card,Direct,Leisure,2,4.2,None
B050049,2025-05-04,R389,Standard,Booked,139.83,1,2025-05-04,2025-05-07,No,No,No,Peak,High,Yuki Tanaka,UK,Credit Card,OTA,Leisure,12,3.0,Late check-in
B050050,2025-05-05,R355,Deluxe,Booked,281.88,2,2025-05-05,2025-05-08,No,No,Yes,Peak,High,Yuki Tanaka,UK,Credit Card,Direct,Business,1,4.4,Late check-in
B050051,2025-05-24,R356,Deluxe,Booked,287.17,4,2025-05-24,2025-05-26,No,Yes,Yes,Peak,High,John Smith,USA,Debit Card,OTA,Business,3,3.2,Late check-in
B050052,2025-05-20,R209,Standard,No-Show,163.17,3,2025-05-20,2025-05-25,Yes,No,Yes,Peak,High,Marie Dubois,USA,Cash,Direct,Leisure,4,5.0,Late check-in
B050053,2025-05-04,R331,Standard,Booked,162.71,1,2025-05-04,2025-05-08,Yes,No,No,Peak,High,Yuki Tanaka,UK,Debit Card,Travel Agent,Leisure,18,3.1,None
B050054,2025-05-09,R376,Standard,Booked,159.21,2,2025-05-09,2025-05-12,No,Yes,No,Peak,High,Marie Dubois,Germany,Credit Card,Travel Agent,Leisure,11,4.7,Late check-in
B050055,2025-05-05,R417,Suite,Booked,616.82,2,2025-05-05,2025-05-07,No,Yes,Yes,Peak,High,John Smith,Japan,Credit Card,Travel Agent,Leisure,5,4.3,Extra towels
B050056,2025-05-17,R446,Standard,Booked,148.66,1,2025-05-17,2025-05-18,No,No,No,Peak,High,John Smith,UK,Cash,OTA,Leisure,15,4.9,None
B050057,2025-05-03,R289,Suite,Booked,543.87,2,2025-05-03,2025-05-07,Yes,Yes,No,Peak,High,Emma Jones,Japan,Credit Card,OTA,Business,13,4.9,Extra towels
B050058,2025-05-03,R159,Deluxe,Booked,277.76,1,2025-05-03,2025-05-08,Yes,No,No,Peak,High,Hans Muller,Germany,Credit Card,Travel Agent,Business,12,4.3,Extra towels
B050059,2025-05-16,R291,Deluxe,Booked,298.28,4,2025-05-16,2025-05-18,No,Yes,No,Peak,High,John Smith,France,Debit Card,Direct,Leisure,8,3.2,None
B050060,2025-05-11,R375,Standard,Booked,136.32,1,2025-05-11,2025-05-13,Yes,Yes,No,Peak,High,John Smith,Japan,Cash,Travel Agent,Leisure,3,3.2,None
B050061,2025-05-25,R207,Standard,Cancelled,160.12,3,2025-05-25,2025-05-30,Yes,No,Yes,Peak,High,Yuki Tanaka,France,Credit Card,Travel Agent,Leisure,1,4.6,None
B050062,2025-05-06,R369,Deluxe,Cancelled,329.14,1,2025-05-06,2025-05-07,Yes,No,No,Peak,High,Marie Dubois,Japan,Cash,Direct,Leisure,14,3.5,Extra towels
B050063,2025-05-08,R258,Standard,Cancelled,155.72,3,2025-05-08,2025-05-12,Yes,No,No,Peak,High,Yuki Tanaka,Canada,Cash,OTA,Leisure,17,3.8,None
B050064,2025-05-26,R206,Deluxe,Booked,276.42,2,2025-05-26,2025-05-29,Yes,No,Yes,Peak,High,John Smith,Japan,Credit Card,Travel Agent,Leisure,7,4.7,None
B050065,2025-05-07,R403,Standard,Booked,152.21,1,2025-05-07,2025-05-09,No,No,No,Peak,High,John Smith,Japan,Cash,OTA,Leisure,16,5.0,Extra towels
B050066,2025-05-04,R257,Deluxe,Available,323.12,0,,,Yes,Yes,Yes,Peak,High,,,,,,3,3.3,
B050067,2025-05-16,R153,Standard,Booked,145.07,4,2025-05-16,2025-05-19,No,Yes,Yes,Peak,High,Hans Muller,Germany,Credit Card,OTA,Leisure,15,4.8,Extra towels
B050068,2025-05-09,R220,Standard,Available,147.43,0,,,No,No,No,Peak,High,,,,,,2,3.3,
B050069,2025-05-12,R293,Deluxe,Booked,279.27,1,2025-05-12,2025-05-13,No,Yes,No,Peak,High,Yuki Tanaka,France,Debit Card,Direct,Business,8,5.0,Extra towels
B050070,2025-05-28,R315,Standard,Booked,154.97,1,2025-05-28,2025-05-31,No,Yes,Yes,Peak,High,John Smith,Canada,Credit Card,Direct,Leisure,14,4.0,Late check-in
B050071,2025-05-21,R290,Suite,Booked,610.75,3,2025-05-21,2025-05-26,No,No,Yes,Peak,High,Hans Muller,France,Credit Card,OTA,Business,13,4.8,Late check-in
B050072,2025-05-05,R497,Standard,Booked,139.52,4,2025-05-05,2025-05-09,Yes,Yes,No,Peak,High,Emma Jones,Canada,Debit Card,Travel Agent,Leisure,1,4.3,None
B050073,2025-05-24,R236,Deluxe,Cancelled,299.08,2,2025-05-24,2025-05-29,Yes,No,Yes,Peak,High,Yuki Tanaka,Canada,Credit Card,OTA,Leisure,7,3.8,None
B050074,2025-05-18,R192,Deluxe,Cancelled,290.13,1,2025-05-18,2025-05-20,No,Yes,Yes,Peak,High,John Smith,UK,Debit Card,OTA,Leisure,16,4.6,None
B050075,2025-05-18,R399,Suite,Available,653.44,0,,,Yes,No,No,Peak,High,,,,,,16,4.5,
B050076,2025-05-09,R241,Deluxe,Booked,329.53,2,2025-05-09,2025-05-13,No,No,No,Peak,High,Marie Dubois,USA,Debit Card,Direct,Leisure,5,3.4,None
B050077,2025-05-04,R442,Deluxe,Booked,284.37,3,2025-05-04,2025-05-08,Yes,No,No,Peak,High,Yuki Tanaka,Germany,Debit Card,OTA,Leisure,1,4.3,Late check-in
B050078,2025-05-09,R281,Deluxe,Available,279.66,0,,,No,No,No,Peak,High,,,,,,10,3.9,
B050079,2025-05-26,R226,Suite,No-Show,610.1,1,2025-05-26,2025-05-31,Yes,Yes,No,Peak,High,John Smith,USA,Debit Card,Travel Agent,Business,15,4.8,Late check-in
B050080,2025-05-18,R224,Deluxe,Booked,287.72,4,2025-05-18,2025-05-21,Yes,Yes,No,Peak,High,Yuki Tanaka,Germany,Cash,OTA,Business,15,4.9,Extra towels
B050081,2025-05-02,R164,Deluxe,No-Show,311.92,4,2025-05-02,2025-05-03,No,Yes,No,Peak,High,Hans Muller,UK,Debit Card,Direct,Leisure,4,4.2,None
B050082,2025-05-06,R223,Suite,Booked,633.2,2,2025-05-06,2025-05-10,No,No,No,Peak,High,John Smith,France,Cash,Direct,Business,19,3.2,Late check-in
B050083,2025-05-12,R203,Suite,Booked,574.19,3,2025-05-12,2025-05-16,Yes,Yes,No,Peak,High,Emma Jones,France,Credit Card,Travel Agent,Leisure,3,4.4,None
B050084,2025-05-23,R454,Standard,Cancelled,161.85,4,2025-05-23,2025-05-26,No,Yes,Yes,Peak,High,John Smith,Japan,Credit Card,OTA,Business,8,4.9,None
B050085,2025-05-02,R357,Standard,Cancelled,149.48,4,2025-05-02,2025-05-06,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Cash,Direct,Leisure,9,3.7,Late check-in
B050086,2025-05-19,R295,Deluxe,Booked,314.26,1,2025-05-19,2025-05-23,Yes,Yes,No,Peak,High,Yuki Tanaka,USA,Cash,Travel Agent,Business,15,3.6,Extra towels
B050087,2025-05-23,R409,Deluxe,Booked,304.86,1,2025-05-23,2025-05-25,No,Yes,Yes,Peak,High,Emma Jones,France,Cash,OTA,Leisure,15,3.8,Late check-in
B050088,2025-05-10,R380,Deluxe,Booked,302.77,4,2025-05-10,2025-05-13,No,Yes,Yes,Peak,High,Marie Dubois,Germany,Credit Card,OTA,Business,18,3.8,Extra towels
B050089,2025-05-17,R121,Standard,Booked,141.92,4,2025-05-17,2025-05-19,Yes,No,Yes,Peak,High,John Smith,Japan,Cash,Travel Agent,Business,9,4.3,None
B050090,2025-05-19,R195,Standard,Booked,155.1,1,2025-05-19,2025-05-20,No,No,No,Peak,High,Marie Dubois,USA,Cash,Travel Agent,Business,2,4.3,Late check-in
B050091,2025-05-20,R320,Deluxe,Booked,322.41,1,2025-05-20,2025-05-21,No,No,No,Peak,High,Yuki Tanaka,Japan,Cash,Travel Agent,Business,8,3.9,Late check-in
B050092,2025-05-26,R349,Deluxe,Booked,326.81,4,2025-05-26,2025-05-27,No,No,Yes,Peak,High,John Smith,USA,Debit Card,Direct,Leisure,7,3.3,None
B050093,2025-05-14,R107,Deluxe,Booked,301.66,1,2025-05-14,2025-05-17,Yes,No,No,Peak,High,John Smith,Canada,Cash,Direct,Business,10,4.8,Late check-in
B050094,2025-05-17,R253,Standard,Booked,146.82,4,2025-05-17,2025-05-19,Yes,Yes,Yes,Peak,High,Marie Dubois,Germany,Credit Card,Travel Agent,Leisure,12,3.7,None
B050095,2025-05-26,R256,Suite,No-Show,629.75,3,2025-05-26,2025-05-29,Yes,Yes,Yes,Peak,High,Hans Muller,USA,Debit Card,Travel Agent,Leisure,19,4.0,None
B050096,2025-05-27,R284,Suite,Booked,614.01,4,2025-05-27,2025-05-28,No,Yes,Yes,Peak,High,John Smith,France,Debit Card,Direct,Business,16,3.9,Late check-in
B050097,2025-05-17,R303,Standard,Booked,156.77,1,2025-05-17,2025-05-21,No,No,Yes,Peak,High,Yuki Tanaka,Japan,Debit Card,Direct,Business,14,4.7,None
B050098,2025-05-04,R420,Deluxe,Booked,326.28,2,2025-05-04,2025-05-08,No,Yes,No,Peak,High,John Smith,France,Debit Card,Travel Agent,Business,8,4.0,None
B050099,2025-05-13,R315,Suite,Booked,651.83,2,2025-05-13,2025-05-14,Yes,Yes,No,Peak,High,John Smith,Canada,Credit Card,OTA,Leisure,10,3.3,Late check-in
B050100,2025-05-15,R398,Deluxe,Booked,320.48,1,2025-05-15,2025-05-19,Yes,Yes,Yes,Peak,High,John Smith,Japan,Debit Card,OTA,Leisure,5,3.4,Extra towels
B050101,2025-05-15,R174,Deluxe,Available,299.83,0,,,Yes,Yes,No,Peak,High,,,,,,0,4.8,
B050102,2025-05-23,R346,Standard,Booked,159.52,3,2025-05-23,2025-05-25,No,No,No,Peak,High,Emma Jones,France,Debit Card,Direct,Leisure,2,4.5,Late check-in
B050103,2025-05-13,R252,Deluxe,Booked,288.1,3,2025-05-13,2025-05-17,No,No,Yes,Peak,High,Yuki Tanaka,USA,Credit Card,Direct,Leisure,12,3.2,Extra towels
B050104,2025-05-18,R199,Deluxe,Booked,295.54,4,2025-05-18,2025-05-22,No,No,No,Peak,High,Marie Dubois,Germany,Credit Card,OTA,Business,3,3.6,None
B050105,2025-05-07,R462,Standard,Booked,148.94,3,2025-05-07,2025-05-09,No,No,No,Peak,High,John Smith,UK,Debit Card,OTA,Leisure,3,4.3,None
B050106,2025-05-09,R243,Suite,Available,569.15,0,,,No,No,Yes,Peak,High,,,,,,14,4.6,
B050107,2025-05-11,R101,Standard,Cancelled,155.58,3,2025-05-11,2025-05-16,No,No,No,Peak,High,Hans Muller,France,Credit Card,Direct,Leisure,13,4.8,Late check-in
B050108,2025-05-10,R349,Deluxe,Booked,327.61,3,2025-05-10,2025-05-12,No,Yes,No,Peak,High,John Smith,Japan,Credit Card,OTA,Leisure,5,3.8,None
B050109,2025-05-28,R254,Standard,Booked,143.25,3,2025-05-28,2025-06-02,No,No,No,Peak,High,Hans Muller,UK,Credit Card,Direct,Business,14,5.0,Extra towels
B050110,2025-05-02,R349,Suite,Booked,633.96,4,2025-05-02,2025-05-03,No,No,Yes,Peak,High,Emma Jones,Canada,Cash,Travel Agent,Business,0,3.7,Extra towels
B050111,2025-05-10,R427,Suite,Booked,549.39,3,2025-05-10,2025-05-14,Yes,No,Yes,Peak,High,Emma Jones,Japan,Credit Card,OTA,Leisure,4,4.5,Extra towels
B050112,2025-05-06,R126,Standard,Booked,138.18,3,2025-05-06,2025-05-11,Yes,No,No,Peak,High,John Smith,USA,Credit Card,Travel Agent,Leisure,2,3.6,Extra towels
B050113,2025-05-11,R305,Suite,Booked,645.77,4,2025-05-11,2025-05-12,No,No,Yes,Peak,High,Emma Jones,USA,Credit Card,Direct,Business,16,3.9,Extra towels
B050114,2025-05-03,R349,Suite,Booked,540.25,2,2025-05-03,2025-05-04,Yes,No,Yes,Peak,High,Marie Dubois,France,Cash,Travel Agent,Leisure,8,3.7,Late check-in
B050115,2025-05-04,R157,Standard,Booked,154.93,4,2025-05-04,2025-05-06,No,Yes,Yes,Peak,High,Emma Jones,France,Debit Card,Direct,Business,20,4.0,None
B050116,2025-05-04,R334,Suite,Booked,556.6,1,2025-05-04,2025-05-09,No,No,No,Peak,High,Marie Dubois,Germany,Debit Card,Travel Agent,Business,10,3.2,Extra towels
B050117,2025-05-15,R335,Deluxe,Cancelled,319.19,3,2025-05-15,2025-05-20,No,No,No,Peak,High,John Smith,USA,Debit Card,Travel Agent,Business,8,3.8,None
B050118,2025-05-15,R306,Standard,Booked,156.39,4,2025-05-15,2025-05-16,Yes,No,No,Peak,High,Marie Dubois,USA,Cash,Direct,Business,5,4.4,None
B050119,2025-05-22,R473,Standard,No-Show,162.14,4,2025-05-22,2025-05-27,Yes,No,Yes,Peak,High,Hans Muller,Germany,Debit Card,Travel Agent,Business,2,3.5,Extra towels
B050120,2025-05-18,R277,Standard,Booked,144.08,2,2025-05-18,2025-05-20,No,No,Yes,Peak,High,Hans Muller,Japan,Debit Card,Direct,Leisure,9,3.2,Extra towels
B050121,2025-05-26,R116,Deluxe,Cancelled,303.21,3,2025-05-26,2025-05-31,No,Yes,No,Peak,High,Marie Dubois,Japan,Debit Card,Direct,Leisure,12,3.8,Late check-in
B050122,2025-05-15,R227,Standard,No-Show,145.84,3,2025-05-15,2025-05-16,No,Yes,No,Peak,High,Marie Dubois,France,Debit Card,Direct,Business,11,4.7,Extra towels
B050123,2025-05-05,R321,Suite,Booked,624.36,1,2025-05-05,2025-05-10,No,Yes,No,Peak,High,Yuki Tanaka,USA,Credit Card,Travel Agent,Business,4,3.9,Late check-in
B050124,2025-05-04,R299,Standard,Booked,160.81,1,2025-05-04,2025-05-05,No,Yes,No,Peak,High,Marie Dubois,Germany,Cash,Direct,Leisure,14,3.3,Late check-in
B050125,2025-05-28,R120,Suite,Booked,605.75,2,2025-05-28,2025-06-01,Yes,Yes,No,Peak,High,Marie Dubois,Canada,Credit Card,Direct,Business,0,3.6,Extra towels
B050126,2025-05-05,R418,Suite,Booked,630.82,2,2025-05-05,2025-05-07,No,Yes,Yes,Peak,High,John Smith,Germany,Cash,OTA,Business,13,4.4,Late check-in
B050127,2025-05-23,R140,Standard,Booked,155.63,2,2025-05-23,2025-05-28,Yes,No,Yes,Peak,High,Yuki Tanaka,Japan,Debit Card,OTA,Leisure,3,3.2,Late check-in
B050128,2025-05-19,R232,Suite,Booked,547.21,4,2025-05-19,2025-05-21,No,No,No,Peak,High,Hans Muller,USA,Debit Card,Travel Agent,Leisure,12,4.2,None
B050129,2025-05-01,R171,Standard,Booked,157.77,2,2025-05-01,2025-05-02,Yes,Yes,Yes,Peak,High,Yuki Tanaka,UK,Credit Card,Direct,Business,20,4.7,None
B050130,2025-05-10,R172,Standard,Booked,159.75,4,2025-05-10,2025-05-12,Yes,Yes,Yes,Peak,High,John Smith,UK,Debit Card,Travel Agent,Business,8,4.8,Extra towels
B050131,2025-05-11,R149,Standard,Booked,138.3,4,2025-05-11,2025-05-12,No,No,No,Peak,High,Emma Jones,USA,Debit Card,OTA,Leisure,0,4.4,Late check-in
B050132,2025-05-17,R427,Suite,Booked,652.24,1,2025-05-17,2025-05-19,Yes,Yes,No,Peak,High,Yuki Tanaka,Canada,Cash,Travel Agent,Business,18,3.2,None
B050133,2025-05-13,R283,Suite,Available,628.91,0,,,No,Yes,No,Peak,High,,,,,,10,4.4,
B050134,2025-05-11,R425,Standard,Booked,144.62,3,2025-05-11,2025-05-15,Yes,No,Yes,Peak,High,John Smith,Canada,Debit Card,OTA,Business,4,3.9,Late check-in
B050135,2025-05-10,R461,Deluxe,Booked,291.89,3,2025-05-10,2025-05-14,No,Yes,No,Peak,High,John Smith,UK,Cash,Travel Agent,Leisure,19,3.5,None
B050136,2025-05-10,R309,Standard,Booked,164.52,4,2025-05-10,2025-05-15,Yes,No,Yes,Peak,High,Yuki Tanaka,Germany,Cash,OTA,Leisure,15,3.6,Extra towels
B050137,2025-05-03,R458,Suite,Booked,572.13,1,2025-05-03,2025-05-08,Yes,No,Yes,Peak,High,Emma Jones,Canada,Cash,Travel Agent,Leisure,17,4.8,None
B050138,2025-05-07,R304,Standard,Booked,159.73,4,2025-05-07,2025-05-09,Yes,No,No,Peak,High,Hans Muller,Japan,Credit Card,OTA,Business,12,4.6,None
B050139,2025-05-01,R140,Suite,Booked,570.11,2,2025-05-01,2025-05-02,No,Yes,No,Peak,High,John Smith,Canada,Credit Card,OTA,Business,13,3.1,Late check-in
B050140,2025-05-18,R302,Suite,Booked,573.27,3,2025-05-18,2025-05-22,Yes,No,Yes,Peak,High,Marie Dubois,Canada,Credit Card,Direct,Business,0,4.2,None
B050141,2025-05-01,R496,Standard,Booked,159.53,3,2025-05-01,2025-05-03,No,No,No,Peak,High,Yuki Tanaka,France,Cash,OTA,Leisure,17,3.6,Extra towels
B050142,2025-05-19,R493,Standard,Booked,135.62,2,2025-05-19,2025-05-22,No,Yes,Yes,Peak,High,Hans Muller,Canada,Cash,Direct,Leisure,7,5.0,None
B050143,2025-05-18,R385,Suite,Booked,651.65,3,2025-05-18,2025-05-23,No,No,Yes,Peak,High,Marie Dubois,UK,Debit Card,Direct,Business,11,4.1,None
B050144,2025-05-05,R160,Standard,Booked,137.14,2,2025-05-05,2025-05-08,Yes,Yes,Yes,Peak,High,John Smith,France,Cash,Direct,Business,18,4.5,Extra towels
B050145,2025-05-05,R238,Deluxe,Booked,282.72,3,2025-05-05,2025-05-07,Yes,No,Yes,Peak,High,Marie Dubois,UK,Debit Card,OTA,Business,15,4.4,Extra towels
B050146,2025-05-06,R270,Suite,Booked,595.47,3,2025-05-06,2025-05-10,No,Yes,No,Peak,High,Marie Dubois,Germany,Cash,OTA,Leisure,6,3.6,None
B050147,2025-05-01,R114,Suite,Booked,597.42,1,2025-05-01,2025-05-06,Yes,Yes,Yes,Peak,High,Emma Jones,Japan,Cash,Travel Agent,Business,10,3.6,None
B050148,2025-05-09,R351,Deluxe,Booked,326.97,1,2025-05-09,2025-05-10,Yes,Yes,Yes,Peak,High,Hans Muller,Japan,Credit Card,Direct,Business,9,3.2,Late check-in
B050149,2025-05-03,R122,Suite,Booked,615.22,1,2025-05-03,2025-05-06,Yes,Yes,Yes,Peak,High,John Smith,Germany,Cash,Travel Agent,Leisure,17,4.4,Extra towels
B050150,2025-05-02,R164,Deluxe,Cancelled,299.71,2,2025-05-02,2025-05-05,No,No,No,Peak,High,Marie Dubois,USA,Debit Card,Travel Agent,Business,5,4.9,None
B050151,2025-05-04,R135,Suite,No-Show,545.12,2,2025-05-04,2025-05-09,Yes,No,No,Peak,High,Yuki Tanaka,UK,Debit Card,Travel Agent,Leisure,13,3.8,Late check-in
B050152,2025-05-02,R410,Standard,Booked,160.26,1,2025-05-02,2025-05-04,Yes,No,No,Peak,High,Hans Muller,USA,Credit Card,OTA,Leisure,16,4.9,None
B050153,2025-05-16,R310,Standard,No-Show,140.53,2,2025-05-16,2025-05-18,Yes,No,No,Peak,High,Yuki Tanaka,Germany,Cash,Direct,Business,5,3.3,Late check-in
B050154,2025-05-24,R258,Standard,Available,162.12,0,,,Yes,No,No,Peak,High,,,,,,11,4.9,
