booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B090056,2025-09-18,R421,Deluxe,Cancelled,190.29,1,2025-09-18,2025-09-23,Yes,No,Yes,Low,Low,Yuki Tanaka,France,Cash,Travel Agent,Business,18,4.8,None
B090057,2025-09-08,R303,Standard,Cancelled,106.43,3,2025-09-08,2025-09-09,No,No,No,Low,Low,Emma Jones,USA,Credit Card,Travel Agent,Business,7,4.2,Late check-in
B090058,2025-09-13,R481,Deluxe,Available,185.03,0,,,Yes,No,Yes,Low,Low,,,,,,15,4.0,
B090059,2025-09-11,R166,Deluxe,Booked,196.99,2,2025-09-11,2025-09-16,No,Yes,No,Low,Low,Yuki Tanaka,USA,Cash,Travel Agent,Leisure,17,5.0,Late check-in
B090060,2025-09-13,R351,Standard,Booked,97.99,1,2025-09-13,2025-09-15,Yes,No,No,Low,Low,Marie Dubois,Canada,Debit Card,Direct,Leisure,16,4.7,None
B090061,2025-09-08,R351,Standard,Booked,108.65,1,2025-09-08,2025-09-11,Yes,Yes,No,Low,Low,Marie Dubois,USA,Credit Card,OTA,Business,10,4.6,Extra towels
B090062,2025-09-12,R241,Standard,Available,106.48,0,,,Yes,Yes,Yes,Low,Low,,,,,,14,3.4,
B090063,2025-09-26,R235,Suite,Available,392.73,0,,,No,No,No,Low,Low,,,,,,10,5.0,
B090064,2025-09-11,R259,Deluxe,Available,201.51,0,,,No,No,No,Low,Low,,,,,,5,3.0,
B090065,2025-09-26,R459,Standard,Available,90.92,0,,,No,Yes,Yes,Low,Low,,,,,,15,3.4,
B090066,2025-09-25,R240,Deluxe,No-Show,214.49,2,2025-09-25,2025-09-27,No,Yes,Yes,Low,Low,Hans Muller,Japan,Debit Card,OTA,Business,10,3.9,None
B090067,2025-09-15,R117,Suite,Available,377.34,0,,,Yes,Yes,No,Low,Low,,,,,,18,3.9,
B090068,2025-09-04,R101,Deluxe,Available,203.01,0,,,No,Yes,Yes,Low,Low,,,,,,12,4.7,
B090069,2025-09-03,R264,Suite,Cancelled,401.31,4,2025-09-03,2025-09-04,Yes,Yes,No,Low,Low,Marie Dubois,USA,Debit Card,OTA,Business,3,3.4,Late check-in
B090070,2025-09-08,R309,Suite,Available,388.51,0,,,Yes,Yes,Yes,Low,Low,,,,,,1,3.5,
B090071,2025-09-14,R189,Suite,Cancelled,379.61,1,2025-09-14,2025-09-18,No,No,Yes,Low,Low,John Smith,Japan,Cash,Travel Agent,Business,13,3.3,None
B090072,2025-09-28,R457,Standard,Booked,107.69,4,2025-09-28,2025-09-30,No,Yes,Yes,Low,Low,Marie Dubois,USA,Credit Card,OTA,Business,2,4.1,None
B090073,2025-09-03,R359,Standard,Booked,109.3,4,2025-09-03,2025-09-08,Yes,No,No,Low,Low,Emma Jones,USA,Debit Card,Travel Agent,Leisure,12,3.8,Extra towels
B090074,2025-09-07,R484,Deluxe,Available,187.7,0,,,Yes,No,Yes,Low,Low,,,,,,1,4.2,
B090075,2025-09-04,R398,Suite,Booked,381.21,1,2025-09-04,2025-09-09,No,No,Yes,Low,Low,Yuki Tanaka,UK,Debit Card,OTA,Leisure,10,3.1,Extra towels
B090076,2025-09-07,R439,Standard,Booked,104.6,4,2025-09-07,2025-09-12,No,Yes,Yes,Low,Low,Yuki Tanaka,France,Debit Card,OTA,Business,6,4.3,None
B090077,2025-09-15,R316,Standard,Available,109.14,0,,,No,No,Yes,Low,Low,,,,,,13,4.5,
B090078,2025-09-27,R499,Deluxe,Available,200.65,0,,,Yes,No,Yes,Low,Low,,,,,,12,3.7,
B090079,2025-09-12,R415,Suite,Available,381.35,0,,,Yes,Yes,No,Low,Low,,,,,,15,3.4,
B090080,2025-09-25,R159,Suite,Available,377.85,0,,,Yes,Yes,No,Low,Low,,,,,,19,4.7,
B090081,2025-09-04,R400,Suite,Cancelled,360.19,3,2025-09-04,2025-09-08,No,No,Yes,Low,Low,Yuki Tanaka,France,Credit Card,Travel Agent,Leisure,8,3.0,Late check-in
B090082,2025-09-03,R480,Deluxe,Booked,186.45,4,2025-09-03,2025-09-07,No,No,Yes,Low,Low,Emma Jones,France,Credit Card,Travel Agent,Leisure,0,3.6,Extra towels
B090083,2025-09-25,R257,Deluxe,Booked,191.76,3,2025-09-25,2025-09-29,No,No,No,Low,Low,Yuki Tanaka,Germany,Cash,OTA,Leisure,8,3.6,None
B090084,2025-09-15,R374,Standard,Available,101.23,0,,,No,Yes,No,Low,Low,,,,,,10,4.4,
B090085,2025-09-22,R456,Deluxe,Available,218.25,0,,,Yes,No,Yes,Low,Low,,,,,,3,3.8,
B090086,2025-09-10,R328,Deluxe,Cancelled,186.44,4,2025-09-10,2025-09-15,No,Yes,No,Low,Low,John Smith,UK,Credit Card,Travel Agent,Business,19,3.8,None
B090087,2025-09-14,R407,Standard,Booked,102.48,2,2025-09-14,2025-09-16,Yes,No,No,Low,Low,John Smith,UK,Cash,Travel Agent,Business,11,4.5,Extra towels
B090088,2025-09-13,R203,Deluxe,Booked,186.18,1,2025-09-13,2025-09-14,Yes,No,No,Low,Low,Yuki Tanaka,France,Credit Card,Travel Agent,Leisure,16,4.6,None
B090089,2025-09-18,R336,Standard,Booked,96.54,4,2025-09-18,2025-09-23,No,Yes,Yes,Low,Low,John Smith,USA,Debit Card,Travel Agent,Business,0,4.0,Extra towels
B090090,2025-09-20,R109,Deluxe,Available,193.95,0,,,Yes,Yes,Yes,Low,Low,,,,,,6,3.0,
B090091,2025-09-13,R465,Suite,Available,403.2,0,,,Yes,Yes,No,Low,Low,,,,,,18,3.5,
B090092,2025-09-16,R183,Deluxe,Booked,206.22,3,2025-09-16,2025-09-17,No,Yes,No,Low,Low,Yuki Tanaka,Japan,Credit Card,Direct,Leisure,14,4.5,Late check-in
B090093,2025-09-03,R369,Suite,Available,407.04,0,,,No,No,No,Low,Low,,,,,,16,4.3,
B090094,2025-09-17,R130,Standard,Available,102.59,0,,,No,No,No,Low,Low,,,,,,10,4.5,
B090095,2025-09-26,R320,Standard,Booked,104.75,1,2025-09-26,2025-09-29,Yes,No,No,Low,Low,Emma Jones,UK,Debit Card,Direct,Leisure,13,3.7,None
B090096,2025-09-17,R102,Standard,Booked,100.24,2,2025-09-17,2025-09-19,Yes,No,Yes,Low,Low,John Smith,France,Cash,Travel Agent,Leisure,6,4.4,Late check-in
B090097,2025-09-03,R164,Standard,Booked,91.83,1,2025-09-03,2025-09-08,Yes,No,Yes,Low,Low,Yuki Tanaka,France,Cash,Travel Agent,Business,11,5.0,Late check-in
B090098,2025-09-22,R487,Standard,Available,104.19,0,,,Yes,Yes,Yes,Low,Low,,,,,,6,4.5,
B090099,2025-09-19,R238,Deluxe,No-Show,190.48,4,2025-09-19,2025-09-22,Yes,No,Yes,Low,Low,John Smith,France,Debit Card,Travel Agent,Business,16,3.8,Late check-in
B090100,2025-09-27,R469,Standard,Available,90.83,0,,,No,Yes,Yes,Low,Low,,,,,,15,3.7,
B090101,2025-09-06,R372,Standard,Booked,98.12,1,2025-09-06,2025-09-07,Yes,No,No,Low,Low,Emma Jones,France,Debit Card,Travel Agent,Leisure,10,4.2,Extra towels
B090102,2025-09-01,R264,Suite,Booked,380.59,3,2025-09-01,2025-09-04,No,No,No,Low,Low,Hans Muller,USA,Cash,OTA,Leisure,20,3.2,Extra towels
B090103,2025-09-15,R113,Deluxe,Available,196.22,0,,,No,No,Yes,Low,Low,,,,,,6,3.0,
B090104,2025-09-09,R319,Suite,Booked,432.08,3,2025-09-09,2025-09-14,No,No,Yes,Low,Low,Yuki Tanaka,USA,Credit Card,OTA,Business,6,3.2,None
B090105,2025-09-07,R424,Standard,Booked,98.65,3,2025-09-07,2025-09-12,No,No,Yes,Low,Low,John Smith,USA,Credit Card,Travel Agent,Business,11,3.2,Extra towels
B090106,2025-09-25,R166,Standard,Available,108.4,0,,,Yes,Yes,No,Low,Low,,,,,,3,3.6,
B090107,2025-09-25,R283,Standard,Available,93.84,0,,,Yes,Yes,Yes,Low,Low,,,,,,11,4.4,
B090108,2025-09-08,R118,Deluxe,Booked,216.28,3,2025-09-08,2025-09-10,Yes,Yes,Yes,Low,Low,John Smith,UK,Debit Card,Direct,Leisure,11,3.8,Extra towels
B090109,2025-09-13,R354,Suite,Available,391.35,0,,,Yes,Yes,Yes,Low,Low,,,,,,19,3.2,
B090110,2025-09-19,R101,Standard,Booked,97.1,4,2025-09-19,2025-09-24,Yes,No,No,Low,Low,Yuki Tanaka,USA,Cash,Travel Agent,Business,13,5.0,None
B090111,2025-09-24,R199,Standard,Available,92.94,0,,,No,Yes,No,Low,Low,,,,,,10,3.4,
B090112,2025-09-06,R326,Standard,Booked,92.2,1,2025-09-06,2025-09-11,No,Yes,Yes,Low,Low,Marie Dubois,Japan,Cash,Direct,Business,10,3.6,None
B090113,2025-09-14,R412,Suite,Cancelled,433.47,2,2025-09-14,2025-09-19,Yes,Yes,Yes,Low,Low,Yuki Tanaka,USA,Credit Card,Direct,Business,16,4.0,None
B090114,2025-09-12,R395,Deluxe,Booked,209.2,4,2025-09-12,2025-09-15,No,Yes,No,Low,Low,Hans Muller,USA,Cash,OTA,Leisure,5,3.5,None
B090115,2025-09-08,R409,Suite,No-Show,422.38,1,2025-09-08,2025-09-12,Yes,Yes,No,Low,Low,Emma Jones,Germany,Cash,Travel Agent,Leisure,19,3.4,Late check-in
B090116,2025-09-10,R269,Suite,Cancelled,366.92,3,2025-09-10,2025-09-14,Yes,Yes,Yes,Low,Low,Marie Dubois,UK,Debit Card,OTA,Leisure,10,3.1,Late check-in
B090117,2025-09-14,R389,Suite,Available,427.83,0,,,Yes,No,No,Low,Low,,,,,,19,4.7,
B090118,2025-09-14,R299,Suite,Available,400.58,0,,,Yes,No,No,Low,Low,,,,,,10,3.3,
B090119,2025-09-12,R223,Standard,Booked,96.72,1,2025-09-12,2025-09-15,Yes,No,No,Low,Low,Hans Muller,France,Cash,OTA,Business,11,3.4,Late check-in
B090120,2025-09-08,R263,Suite,Booked,369.62,3,2025-09-08,2025-09-13,No,Yes,No,Low,Low,Yuki Tanaka,UK,Debit Card,Direct,Leisure,3,4.6,Extra towels
B090121,2025-09-06,R153,Deluxe,Available,206.53,0,,,No,No,Yes,Low,Low,,,,,,20,4.3,
B090122,2025-09-23,R191,Standard,Available,92.18,0,,,Yes,No,No,Low,Low,,,,,,11,4.5,
B090123,2025-09-03,R408,Standard,Available,106.51,0,,,Yes,No,No,Low,Low,,,,,,9,4.3,
B090124,2025-09-16,R209,Deluxe,Booked,201.13,4,2025-09-16,2025-09-21,No,Yes,No,Low,Low,Yuki Tanaka,UK,Cash,Direct,Business,15,3.6,None
B090125,2025-09-16,R421,Standard,Booked,109.74,2,2025-09-16,2025-09-19,Yes,No,No,Low,Low,Emma Jones,France,Debit Card,Direct,Business,9,4.2,Extra towels
B090126,2025-09-04,R500,Suite,Available,404.06,0,,,Yes,Yes,No,Low,Low,,,,,,13,4.7,
B090127,2025-09-04,R209,Standard,Available,97.08,0,,,No,No,No,Low,Low,,,,,,6,4.4,
B090128,2025-09-07,R491,Deluxe,Available,195.16,0,,,No,No,No,Low,Low,,,,,,20,4.3,
B090129,2025-09-25,R232,Deluxe,Available,206.61,0,,,No,Yes,Yes,Low,Low,,,,,,18,4.0,
B090130,2025-09-06,R427,Standard,Available,96.46,0,,,No,No,Yes,Low,Low,,,,,,1,4.6,
B090131,2025-09-12,R434,Standard,Cancelled,108.38,1,2025-09-12,2025-09-15,No,No,Yes,Low,Low,Hans Muller,France,Credit Card,Travel Agent,Leisure,2,4.4,None
B090132,2025-09-12,R348,Standard,Available,107.73,0,,,No,Yes,Yes,Low,Low,,,,,,14,4.4,
B090133,2025-09-11,R104,Standard,Booked,92.68,2,2025-09-11,2025-09-13,Yes,Yes,Yes,Low,Low,Yuki Tanaka,France,Credit Card,OTA,Leisure,19,4.6,Extra towels
B090134,2025-09-01,R304,Suite,Available,401.93,0,,,No,Yes,Yes,Low,Low,,,,,,6,3.2,
B090135,2025-09-26,R271,Suite,Available,370.07,0,,,Yes,No,No,Low,Low,,,,,,2,4.6,
B090136,2025-09-16,R346,Deluxe,Available,192.31,0,,,No,No,No,Low,Low,,,,,,1,3.7,
B090137,2025-09-22,R248,Deluxe,Booked,196.71,4,2025-09-22,2025-09-27,Yes,Yes,Yes,Low,Low,Yuki Tanaka,France,Debit Card,OTA,Business,2,4.9,Late check-in
B090138,2025-09-27,R358,Deluxe,Available,185.05,0,,,Yes,Yes,Yes,Low,Low,,,,,,1,3.7,
B090139,2025-09-02,R282,Deluxe,Available,206.32,0,,,Yes,Yes,Yes,Low,Low,,,,,,18,4.9,
B090140,2025-09-09,R208,Deluxe,Available,192.43,0,,,Yes,No,No,Low,Low,,,,,,11,4.8,
B090141,2025-09-06,R117,Deluxe,Available,217.01,0,,,Yes,Yes,No,Low,Low,,,,,,4,3.4,
B090142,2025-09-05,R407,Deluxe,Available,192.47,0,,,No,No,No,Low,Low,,,,,,14,3.8,
B090143,2025-09-25,R242,Standard,Available,96.19,0,,,No,No,No,Low,Low,,,,,,6,3.7,
B090144,2025-09-27,R297,Suite,Booked,386.31,3,2025-09-27,2025-10-02,No,Yes,Yes,Low,Low,Hans Muller,Canada,Debit Card,Direct,Leisure,18,4.4,None
B090145,2025-09-20,R195,Suite,Available,412.47,0,,,Yes,No,No,Low,Low,,,,,,11,3.3,
B090146,2025-09-09,R346,Deluxe,Booked,211.58,3,2025-09-09,2025-09-14,No,Yes,No,Low,Low,Marie Dubois,France,Cash,Direct,Business,1,3.3,None
B090147,2025-09-22,R355,Standard,Available,99.04,0,,,Yes,No,Yes,Low,Low,,,,,,19,4.3,
B090148,2025-09-09,R187,Suite,No-Show,364.8,1,2025-09-09,2025-09-13,Yes,No,Yes,Low,Low,Hans Muller,UK,Cash,OTA,Leisure,16,3.9,Late check-in
B090149,2025-09-01,R223,Suite,Available,361.0,0,,,No,Yes,No,Low,Low,,,,,,11,4.2,
B090150,2025-09-28,R436,Standard,Cancelled,95.68,3,2025-09-28,2025-09-30,Yes,No,No,Low,Low,Emma Jones,Canada,Debit Card,Direct,Business,16,3.5,Extra towels
B090151,2025-09-07,R248,Deluxe,Booked,206.71,4,2025-09-07,2025-09-11,No,Yes,Yes,Low,Low,Emma Jones,Germany,Debit Card,Direct,Business,16,4.9,Late check-in
B090152,2025-09-02,R485,Suite,Available,360.49,0,,,No,No,Yes,Low,Low,,,,,,19,4.3,
B090153,2025-09-25,R362,Deluxe,Booked,192.25,3,2025-09-25,2025-09-26,No,No,Yes,Low,Low,Hans Muller,UK,Cash,OTA,Business,16,3.8,Late check-in
B090154,2025-09-01,R193,Suite,Available,370.31,0,,,Yes,Yes,No,Low,Low,,,,,,11,4.9,
B090155,2025-09-16,R483,Deluxe,Booked,208.48,1,2025-09-16,2025-09-18,No,Yes,No,Low,Low,Yuki Tanaka,Germany,Debit Card,Travel Agent,Business,9,5.0,Late check-in
B090156,2025-09-27,R471,Deluxe,Available,194.3,0,,,Yes,Yes,Yes,Low,Low,,,,,,4,4.0,
B090157,2025-09-07,R103,Deluxe,Available,188.72,0,,,No,Yes,No,Low,Low,,,,,,14,3.5,
B090158,2025-09-25,R464,Standard,Available,97.23,0,,,Yes,No,Yes,Low,Low,,,,,,13,4.2,
B090159,2025-09-27,R101,Suite,Available,419.64,0,,,No,No,Yes,Low,Low,,,,,,16,3.9,
B090160,2025-09-19,R204,Standard,Available,107.61,0,,,No,Yes,No,Low,Low,,,,,,14,5.0,
B090161,2025-09-01,R427,Deluxe,Available,182.68,0,,,Yes,Yes,No,Low,Low,,,,,,1,4.3,
B090162,2025-09-06,R202,Deluxe,Available,212.49,0,,,Yes,No,Yes,Low,Low,,,,,,12,4.3,
B090163,2025-09-08,R273,Standard,Booked,105.2,3,2025-09-08,2025-09-10,No,No,Yes,Low,Low,Hans Muller,France,Credit Card,Direct,Business,10,3.3,Late check-in
B090164,2025-09-10,R379,Suite,Available,415.78,0,,,Yes,No,Yes,Low,Low,,,,,,20,4.8,
B090165,2025-09-18,R286,Standard,Available,91.99,0,,,Yes,Yes,No,Low,Low,,,,,,9,3.1,
B090166,2025-09-07,R147,Suite,Booked,386.61,2,2025-09-07,2025-09-09,No,Yes,Yes,Low,Low,John Smith,USA,Credit Card,Direct,Leisure,17,4.5,Extra towels
B090167,2025-09-25,R254,Suite,Available,394.96,0,,,No,Yes,Yes,Low,Low,,,,,,19,4.0,
B090168,2025-09-19,R219,Suite,Booked,366.74,3,2025-09-19,2025-09-23,No,Yes,Yes,Low,Low,Hans Muller,France,Credit Card,Travel Agent,Business,12,3.5,Extra towels
B090169,2025-09-24,R140,Deluxe,Available,190.78,0,,,Yes,No,Yes,Low,Low,,,,,,13,3.0,
B090170,2025-09-17,R158,Deluxe,Booked,210.89,4,2025-09-17,2025-09-20,No,Yes,Yes,Low,Low,John Smith,Germany,Debit Card,OTA,Leisure,14,3.9,None
B090171,2025-09-24,R121,Standard,No-Show,107.48,4,2025-09-24,2025-09-28,Yes,No,No,Low,Low,Marie Dubois,Germany,Debit Card,Direct,Business,13,3.8,Extra towels
B090172,2025-09-17,R408,Deluxe,Available,193.96,0,,,No,Yes,Yes,Low,Low,,,,,,18,3.8,
B090173,2025-09-26,R170,Suite,Booked,385.15,4,2025-09-26,2025-09-27,Yes,No,Yes,Low,Low,John Smith,France,Cash,Travel Agent,Leisure,18,3.5,Extra towels
B090174,2025-09-23,R294,Suite,Booked,430.68,4,2025-09-23,2025-09-27,No,No,Yes,Low,Low,John Smith,Japan,Credit Card,Travel Agent,Leisure,6,5.0,Late check-in
B090175,2025-09-06,R176,Suite,No-Show,391.61,1,2025-09-06,2025-09-08,Yes,No,No,Low,Low,Yuki Tanaka,UK,Credit Card,OTA,Business,20,3.7,Extra towels
B090176,2025-09-10,R442,Standard,Available,109.18,0,,,No,No,Yes,Low,Low,,,,,,3,4.4,
B090177,2025-09-19,R474,Standard,Booked,93.79,1,2025-09-19,2025-09-23,No,Yes,Yes,Low,Low,Hans Muller,France,Cash,Direct,Leisure,11,3.0,None
B090178,2025-09-04,R142,Deluxe,Booked,187.46,1,2025-09-04,2025-09-06,No,No,No,Low,Low,Hans Muller,Japan,Debit Card,Travel Agent,Leisure,3,3.5,Extra towels
B090179,2025-09-12,R254,Deluxe,Booked,218.58,2,2025-09-12,2025-09-17,No,Yes,Yes,Low,Low,Marie Dubois,Germany,Cash,OTA,Business,12,4.5,Extra towels
B090180,2025-09-11,R282,Deluxe,Available,201.32,0,,,Yes,No,Yes,Low,Low,,,,,,13,4.1,
B090181,2025-09-04,R288,Standard,Available,93.79,0,,,No,Yes,Yes,Low,Low,,,,,,0,4.8,
B090182,2025-09-13,R466,Standard,Available,102.13,0,,,Yes,Yes,No,Low,Low,,,,,,9,4.4,
B090183,2025-09-15,R127,Suite,Booked,391.02,2,2025-09-15,2025-09-18,No,Yes,No,Low,Low,Emma Jones,Germany,Debit Card,Travel Agent,Leisure,4,3.4,None
B090184,2025-09-02,R220,Suite,Available,391.88,0,,,No,Yes,No,Low,Low,,,,,,0,4.6,
