booking_id,date,room_id,room_type,status,price,guest_count,check_in,check_out,wifi,parking,breakfast,season,occupancy_level,guest_name,country,payment_method,booking_channel,stay_purpose,discount_pct,review_score,special_request
B010039,2025-01-08,R316,Standard,No-Show,148.39,1,2025-01-08,2025-01-13,No,Yes,No,Peak,High,Marie Dubois,Japan,Cash,Travel Agent,Business,19,5.0,Extra towels
B010040,2025-01-21,R311,Standard,Booked,146.76,4,2025-01-21,2025-01-25,Yes,Yes,Yes,Peak,High,Emma Jones,Germany,Cash,Travel Agent,Leisure,19,4.2,None
B010041,2025-01-03,R427,Standard,Booked,149.72,1,2025-01-03,2025-01-08,Yes,No,Yes,Peak,High,Marie Dubois,France,Cash,Direct,Leisure,2,4.9,Late check-in
B010042,2025-01-22,R396,Deluxe,Available,322.86,0,,,Yes,Yes,Yes,Peak,High,,,,,,7,3.9,
B010043,2025-01-16,R398,Standard,Booked,140.73,4,2025-01-16,2025-01-17,Yes,Yes,Yes,Peak,High,Emma Jones,USA,Debit Card,OTA,Leisure,15,3.7,None
B010044,2025-01-23,R368,Suite,Booked,597.37,1,2025-01-23,2025-01-25,No,Yes,No,Peak,High,Hans Muller,UK,Cash,OTA,Leisure,19,4.2,None
B010045,2025-01-18,R230,Suite,Booked,646.72,2,2025-01-18,2025-01-20,No,Yes,No,Peak,High,Emma Jones,France,Credit Card,Travel Agent,Business,1,3.0,None
B010046,2025-01-12,R456,Suite,Booked,542.52,4,2025-01-12,2025-01-15,No,Yes,No,Peak,High,Emma Jones,UK,Debit Card,OTA,Business,2,4.4,None
B010047,2025-01-28,R201,Suite,Booked,583.98,3,2025-01-28,2025-02-02,No,Yes,Yes,Peak,High,Emma Jones,UK,Debit Card,Direct,Business,7,4.6,None
B010048,2025-01-25,R360,Standard,Booked,154.35,1,2025-01-25,2025-01-28,Yes,Yes,Yes,Peak,High,Emma Jones,Japan,Debit Card,OTA,Business,12,3.7,Late check-in
B010049,2025-01-13,R469,Suite,No-Show,572.12,4,2025-01-13,2025-01-14,Yes,Yes,No,Peak,High,Emma Jones,Japan,Cash,Travel Agent,Business,0,3.6,None
B010050,2025-01-13,R320,Deluxe,Booked,285.34,2,2025-01-13,2025-01-14,Yes,Yes,Yes,Peak,High,John Smith,Japan,Cash,Travel Agent,Business,19,4.1,Extra towels
B010051,2025-01-21,R379,Deluxe,Booked,319.63,3,2025-01-21,2025-01-25,No,No,No,Peak,High,Marie Dubois,USA,Cash,Direct,Business,12,3.4,Late check-in
B010052,2025-01-21,R140,Deluxe,Booked,290.44,2,2025-01-21,2025-01-24,No,Yes,No,Peak,High,Hans Muller,UK,Debit Card,OTA,Leisure,2,3.1,Late check-in
B010053,2025-01-06,R431,Deluxe,Booked,304.25,4,2025-01-06,2025-01-11,Yes,No,No,Peak,High,Emma Jones,Canada,Credit Card,OTA,Leisure,2,4.2,None
B010054,2025-01-08,R174,Deluxe,Booked,316.0,1,2025-01-08,2025-01-10,Yes,No,No,Peak,High,John Smith,USA,Credit Card,Direct,Leisure,4,4.4,Extra towels
B010055,2025-01-14,R214,Standard,Booked,136.26,1,2025-01-14,2025-01-16,Yes,No,No,Peak,High,Marie Dubois,France,Debit Card,Direct,Business,16,5.0,Extra towels
B010056,2025-01-05,R271,Suite,Available,625.46,0,,,Yes,No,Yes,Peak,High,,,,,,6,3.3,
B010057,2025-01-22,R232,Standard,Booked,142.42,4,2025-01-22,2025-01-27,No,No,No,Peak,High,Emma Jones,France,Credit Card,OTA,Business,17,4.7,None
B010058,2025-01-07,R392,Deluxe,Available,322.44,0,,,No,Yes,Yes,Peak,High,,,,,,11,4.2,
B010059,2025-01-11,R131,Suite,Booked,548.48,4,2025-01-11,2025-01-13,Yes,No,Yes,Peak,High,Marie Dubois,UK,Cash,OTA,Business,11,3.1,Late check-in
B010060,2025-01-25,R405,Deluxe,Booked,275.42,1,2025-01-25,2025-01-27,No,Yes,Yes,Peak,High,Emma Jones,Canada,Credit Card,OTA,Business,2,4.3,Extra towels
B010061,2025-01-15,R384,Deluxe,Booked,290.16,2,2025-01-15,2025-01-19,Yes,No,No,Peak,High,Emma Jones,Canada,Credit Card,OTA,Leisure,9,3.7,None
B010062,2025-01-21,R494,Deluxe,Available,271.85,0,,,Yes,Yes,Yes,Peak,High,,,,,,18,4.7,
B010063,2025-01-27,R112,Standard,Booked,138.52,1,2025-01-27,2025-01-28,Yes,Yes,No,Peak,High,Marie Dubois,Canada,Debit Card,Direct,Business,12,4.7,Late check-in
B010064,2025-01-01,R165,Deluxe,Booked,316.17,3,2025-01-01,2025-01-04,Yes,No,Yes,Peak,High,Marie Dubois,Canada,Cash,Travel Agent,Leisure,5,4.0,None
B010065,2025-01-10,R241,Standard,Booked,159.6,2,2025-01-10,2025-01-14,Yes,Yes,No,Peak,High,Hans Muller,France,Cash,OTA,Business,9,3.7,None
B010066,2025-01-22,R303,Suite,Booked,621.65,1,2025-01-22,2025-01-25,Yes,Yes,No,Peak,High,Marie Dubois,Canada,Debit Card,Travel Agent,Leisure,13,4.6,Extra towels
B010067,2025-01-22,R254,Standard,Booked,152.53,3,2025-01-22,2025-01-25,No,Yes,No,Peak,High,Marie Dubois,Japan,Debit Card,Travel Agent,Leisure,13,3.1,Extra towels
B010068,2025-01-08,R351,Suite,Booked,588.81,4,2025-01-08,2025-01-12,Yes,No,Yes,Peak,High,Yuki Tanaka,USA,Cash,Travel Agent,Leisure,17,4.8,Late check-in
B010069,2025-01-14,R492,Suite,Booked,546.59,3,2025-01-14,2025-01-15,No,No,No,Peak,High,Hans Muller,USA,Debit Card,Direct,Business,12,3.4,Extra towels
B010070,2025-01-06,R121,Deluxe,Booked,285.66,2,2025-01-06,2025-01-11,Yes,No,Yes,Peak,High,Emma Jones,Canada,Debit Card,OTA,Leisure,1,4.7,Late check-in
B010071,2025-01-02,R110,Standard,Booked,162.47,1,2025-01-02,2025-01-03,No,No,No,Peak,High,Hans Muller,UK,Credit Card,Direct,Leisure,9,3.9,None
B010072,2025-01-10,R257,Standard,Booked,154.37,2,2025-01-10,2025-01-15,No,Yes,Yes,Peak,High,John Smith,USA,Cash,Travel Agent,Business,1,3.9,Extra towels
B010073,2025-01-19,R354,Deluxe,Booked,313.33,2,2025-01-19,2025-01-21,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Japan,Cash,Travel Agent,Business,15,4.1,None
B010074,2025-01-22,R483,Deluxe,Booked,291.23,4,2025-01-22,2025-01-27,No,No,Yes,Peak,High,John Smith,USA,Credit Card,Direct,Business,3,4.3,Extra towels
B010075,2025-01-09,R401,Suite,Booked,584.5,4,2025-01-09,2025-01-13,Yes,No,Yes,Peak,High,Hans Muller,USA,Credit Card,Travel Agent,Leisure,4,4.7,Extra towels
B010076,2025-01-02,R273,Standard,Booked,138.89,2,2025-01-02,2025-01-03,Yes,Yes,No,Peak,High,Hans Muller,France,Credit Card,Travel Agent,Business,7,3.2,Late check-in
B010077,2025-01-17,R458,Suite,Booked,628.53,1,2025-01-17,2025-01-20,No,Yes,Yes,Peak,High,Marie Dubois,USA,Cash,Travel Agent,Leisure,0,3.5,Extra towels
B010078,2025-01-04,R423,Deluxe,Available,328.53,0,,,Yes,No,No,Peak,High,,,,,,19,4.4,
B010079,2025-01-07,R294,Deluxe,Cancelled,302.0,3,2025-01-07,2025-01-11,No,No,Yes,Peak,High,John Smith,UK,Cash,Travel Agent,Leisure,19,3.4,Extra towels
B010080,2025-01-13,R172,Deluxe,Booked,313.04,4,2025-01-13,2025-01-18,No,Yes,Yes,Peak,High,Yuki Tanaka,France,Debit Card,Travel Agent,Business,14,3.2,None
B010081,2025-01-13,R430,Deluxe,Booked,298.53,1,2025-01-13,2025-01-17,Yes,No,No,Peak,High,Emma Jones,USA,Debit Card,OTA,Leisure,14,3.4,Late check-in
B010082,2025-01-23,R288,Suite,Booked,565.12,1,2025-01-23,2025-01-28,No,No,Yes,Peak,High,Marie Dubois,USA,Credit Card,Direct,Business,7,3.1,Extra towels
B010083,2025-01-19,R430,Suite,Booked,540.76,3,2025-01-19,2025-01-21,No,No,Yes,Peak,High,Marie Dubois,France,Debit Card,Direct,Business,2,4.2,Extra towels
B010084,2025-01-16,R309,Standard,Booked,146.9,3,2025-01-16,2025-01-18,Yes,No,Yes,Peak,High,Marie Dubois,Germany,Debit Card,Travel Agent,Business,6,3.2,Late check-in
B010085,2025-01-08,R342,Deluxe,Available,310.62,0,,,No,No,Yes,Peak,High,,,,,,20,4.5,
B010086,2025-01-07,R426,Suite,Booked,625.55,1,2025-01-07,2025-01-08,No,Yes,No,Peak,High,Marie Dubois,France,Cash,Direct,Business,12,4.9,Extra towels
B010087,2025-01-20,R275,Standard,Available,154.53,0,,,Yes,Yes,No,Peak,High,,,,,,15,4.5,
B010088,2025-01-14,R354,Suite,Booked,619.07,3,2025-01-14,2025-01-17,Yes,No,No,Peak,High,Marie Dubois,Japan,Credit Card,Direct,Business,6,4.0,Extra towels
B010089,2025-01-27,R399,Standard,Cancelled,146.25,2,2025-01-27,2025-02-01,Yes,No,Yes,Peak,High,Yuki Tanaka,UK,Cash,Travel Agent,Leisure,0,4.1,Extra towels
B010090,2025-01-24,R115,Deluxe,Booked,309.71,4,2025-01-24,2025-01-27,No,Yes,No,Peak,High,John Smith,USA,Cash,OTA,Leisure,19,3.3,Extra towels
B010091,2025-01-23,R447,Deluxe,Booked,296.61,3,2025-01-23,2025-01-28,No,No,Yes,Peak,High,Marie Dubois,USA,Debit Card,Travel Agent,Business,8,4.4,Extra towels
B010092,2025-01-01,R123,Deluxe,Booked,282.12,2,2025-01-01,2025-01-06,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Canada,Debit Card,OTA,Business,16,4.7,None
B010093,2025-01-28,R148,Deluxe,Booked,315.56,3,2025-01-28,2025-01-30,No,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Debit Card,OTA,Leisure,20,4.5,Extra towels
B010094,2025-01-27,R208,Deluxe,Booked,308.74,2,2025-01-27,2025-01-30,Yes,No,No,Peak,High,Yuki Tanaka,France,Debit Card,Travel Agent,Business,18,3.7,Late check-in
B010095,2025-01-14,R268,Deluxe,No-Show,320.33,1,2025-01-14,2025-01-16,No,No,No,Peak,High,Hans Muller,UK,Debit Card,OTA,Leisure,13,4.6,Late check-in
B010096,2025-01-17,R105,Standard,Booked,156.56,3,2025-01-17,2025-01-20,No,Yes,Yes,Peak,High,Yuki Tanaka,Germany,Cash,OTA,Business,10,4.8,Late check-in
B010097,2025-01-14,R318,Suite,Booked,575.62,4,2025-01-14,2025-01-16,No,Yes,No,Peak,High,Marie Dubois,UK,Debit Card,OTA,Leisure,10,4.5,None
B010098,2025-01-27,R174,Standard,Booked,143.66,1,2025-01-27,2025-02-01,Yes,Yes,Yes,Peak,High,John Smith,USA,Credit Card,Travel Agent,Leisure,12,3.8,Late check-in
B010099,2025-01-21,R260,Standard,Booked,135.54,4,2025-01-21,2025-01-24,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Canada,Debit Card,Direct,Leisure,15,4.8,Late check-in
B010100,2025-01-19,R320,Standard,No-Show,160.82,3,2025-01-19,2025-01-22,No,Yes,Yes,Peak,High,Yuki Tanaka,USA,Cash,Direct,Leisure,9,4.4,Extra towels
B010101,2025-01-11,R480,Deluxe,Booked,273.57,2,2025-01-11,2025-01-16,No,No,No,Peak,High,Hans Muller,France,Debit Card,Direct,Leisure,12,4.7,None
B010102,2025-01-19,R246,Deluxe,Booked,283.71,4,2025-01-19,2025-01-24,Yes,No,Yes,Peak,High,John Smith,UK,Debit Card,Direct,Leisure,17,3.6,Late check-in
B010103,2025-01-28,R289,Standard,Booked,149.13,2,2025-01-28,2025-01-31,Yes,Yes,No,Peak,High,Yuki Tanaka,France,Credit Card,Direct,Business,7,3.7,Extra towels
B010104,2025-01-09,R292,Standard,Booked,149.83,1,2025-01-09,2025-01-11,Yes,No,No,Peak,High,John Smith,USA,Credit Card,Direct,Business,2,4.0,Late check-in
B010105,2025-01-23,R393,Deluxe,Booked,299.23,4,2025-01-23,2025-01-27,Yes,No,No,Peak,High,Yuki Tanaka,USA,Debit Card,Travel Agent,Leisure,20,4.2,Extra towels
B010106,2025-01-27,R309,Deluxe,Cancelled,302.1,2,2025-01-27,2025-01-31,Yes,Yes,Yes,Peak,High,Yuki Tanaka,USA,Debit Card,Travel Agent,Leisure,5,4.6,None
B010107,2025-01-01,R281,Standard,Booked,145.99,3,2025-01-01,2025-01-06,Yes,No,Yes,Peak,High,Marie Dubois,USA,Credit Card,Travel Agent,Leisure,10,3.8,None
B010108,2025-01-14,R453,Suite,Available,551.48,0,,,No,No,No,Peak,High,,,,,,5,5.0,
B010109,2025-01-02,R267,Suite,Available,565.5,0,,,No,No,No,Peak,High,,,,,,0,4.4,
B010110,2025-01-23,R179,Suite,Booked,654.51,4,2025-01-23,2025-01-25,Yes,Yes,Yes,Peak,High,Marie Dubois,Japan,Credit Card,Direct,Leisure,6,3.9,None
B010111,2025-01-24,R199,Standard,Booked,142.31,3,2025-01-24,2025-01-29,No,No,Yes,Peak,High,Yuki Tanaka,Canada,Cash,Travel Agent,Business,8,5.0,Late check-in
B010112,2025-01-15,R419,Standard,Booked,157.38,4,2025-01-15,2025-01-20,No,No,No,Peak,High,Emma Jones,Canada,Credit Card,OTA,Business,8,3.7,Extra towels
B010113,2025-01-25,R417,Deluxe,No-Show,281.29,2,2025-01-25,2025-01-29,No,Yes,No,Peak,High,Yuki Tanaka,Germany,Debit Card,Direct,Leisure,8,5.0,None
B010114,2025-01-06,R426,Deluxe,Available,311.92,0,,,No,No,Yes,Peak,High,,,,,,10,4.2,
B010115,2025-01-03,R287,Standard,Booked,145.58,2,2025-01-03,2025-01-08,No,No,Yes,Peak,High,Hans Muller,USA,Credit Card,OTA,Leisure,13,3.7,None
B010116,2025-01-03,R212,Suite,Booked,621.42,1,2025-01-03,2025-01-05,Yes,No,Yes,Peak,High,Yuki Tanaka,USA,Cash,Travel Agent,Business,5,4.0,Extra towels
B010117,2025-01-21,R130,Standard,Booked,148.68,1,2025-01-21,2025-01-26,Yes,No,Yes,Peak,High,Emma Jones,USA,Credit Card,OTA,Business,3,3.6,Extra towels
B010118,2025-01-20,R251,Suite,Booked,643.01,3,2025-01-20,2025-01-21,Yes,No,Yes,Peak,High,Emma Jones,Japan,Cash,Direct,Business,14,4.7,Late check-in
B010119,2025-01-11,R128,Suite,Booked,657.15,2,2025-01-11,2025-01-14,Yes,Yes,Yes,Peak,High,Emma Jones,USA,Debit Card,OTA,Leisure,6,4.3,Extra towels
B010120,2025-01-26,R329,Suite,Booked,630.51,2,2025-01-26,2025-01-31,Yes,Yes,Yes,Peak,High,Marie Dubois,Germany,Cash,Travel Agent,Business,20,4.1,Late check-in
B010121,2025-01-20,R162,Deluxe,Available,291.6,0,,,No,No,No,Peak,High,,,,,,12,5.0,
B010122,2025-01-23,R381,Standard,Booked,140.73,2,2025-01-23,2025-01-24,No,No,No,Peak,High,Emma Jones,Canada,Cash,Direct,Leisure,8,3.1,Late check-in
B010123,2025-01-01,R152,Standard,Booked,152.79,2,2025-01-01,2025-01-05,Yes,No,No,Peak,High,Hans Muller,France,Credit Card,Direct,Leisure,11,3.2,Extra towels
B010124,2025-01-06,R138,Standard,Booked,148.06,1,2025-01-06,2025-01-10,No,Yes,Yes,Peak,High,Emma Jones,France,Credit Card,Travel Agent,Leisure,12,4.6,Late check-in
B010125,2025-01-26,R170,Deluxe,Booked,291.97,1,2025-01-26,2025-01-28,No,Yes,No,Peak,High,Yuki Tanaka,USA,Cash,Travel Agent,Business,13,4.5,Late check-in
B010126,2025-01-15,R108,Suite,Booked,650.77,1,2025-01-15,2025-01-19,No,Yes,Yes,Peak,High,Marie Dubois,Canada,Debit Card,Direct,Business,20,3.9,Late check-in
B010127,2025-01-06,R282,Deluxe,Available,304.97,0,,,Yes,Yes,No,Peak,High,,,,,,3,4.8,
B010128,2025-01-14,R216,Suite,Cancelled,608.85,4,2025-01-14,2025-01-16,Yes,No,Yes,Peak,High,John Smith,USA,Credit Card,Travel Agent,Business,14,4.8,Late check-in
B010129,2025-01-07,R108,Standard,Booked,152.72,1,2025-01-07,2025-01-08,No,No,Yes,Peak,High,Emma Jones,USA,Credit Card,Direct,Leisure,7,3.7,Extra towels
B010130,2025-01-22,R487,Standard,Booked,143.82,2,2025-01-22,2025-01-23,Yes,Yes,Yes,Peak,High,John Smith,France,Debit Card,OTA,Leisure,19,4.4,Late check-in
B010131,2025-01-25,R452,Standard,Booked,162.31,2,2025-01-25,2025-01-28,No,Yes,No,Peak,High,Emma Jones,USA,Debit Card,Travel Agent,Business,1,4.5,None
B010132,2025-01-09,R211,Standard,Booked,155.81,4,2025-01-09,2025-01-14,Yes,Yes,No,Peak,High,Hans Muller,UK,Credit Card,Direct,Leisure,8,3.8,None
B010133,2025-01-11,R108,Standard,Booked,160.03,4,2025-01-11,2025-01-16,No,Yes,No,Peak,High,Hans Muller,USA,Debit Card,Travel Agent,Business,12,3.4,None
B010134,2025-01-10,R337,Deluxe,Booked,284.87,2,2025-01-10,2025-01-12,Yes,No,Yes,Peak,High,Marie Dubois,France,Cash,Direct,Business,6,5.0,Late check-in
B010135,2025-01-12,R412,Standard,Booked,163.87,2,2025-01-12,2025-01-13,No,Yes,Yes,Peak,High,Yuki Tanaka,UK,Cash,Travel Agent,Business,15,3.8,Extra towels
B010136,2025-01-22,R359,Standard,Cancelled,151.04,1,2025-01-22,2025-01-27,Yes,Yes,Yes,Peak,High,Marie Dubois,France,Debit Card,OTA,Business,9,3.4,Late check-in
B010137,2025-01-19,R438,Deluxe,Booked,272.62,2,2025-01-19,2025-01-20,Yes,Yes,Yes,Peak,High,Hans Muller,France,Debit Card,Travel Agent,Leisure,8,4.8,None
B010138,2025-01-05,R410,Deluxe,Booked,326.55,2,2025-01-05,2025-01-09,Yes,No,Yes,Peak,High,Marie Dubois,France,Credit Card,Travel Agent,Business,13,3.1,None
B010139,2025-01-22,R100,Standard,Booked,139.85,1,2025-01-22,2025-01-25,Yes,No,No,Peak,High,Emma Jones,USA,Cash,OTA,Leisure,2,5.0,Late check-in
B010140,2025-01-28,R472,Suite,Booked,607.37,2,2025-01-28,2025-02-01,No,No,No,Peak,High,John Smith,USA,Credit Card,Direct,Leisure,20,4.9,Extra towels
B010141,2025-01-18,R423,Standard,Available,156.56,0,,,Yes,No,No,Peak,High,,,,,,1,4.2,
B010142,2025-01-22,R391,Standard,Available,160.93,0,,,No,Yes,No,Peak,High,,,,,,8,4.1,
B010143,2025-01-07,R219,Standard,Booked,156.79,4,2025-01-07,2025-01-09,No,No,No,Peak,High,Marie Dubois,USA,Cash,OTA,Business,15,3.1,Late check-in
B010144,2025-01-20,R484,Suite,Booked,602.97,4,2025-01-20,2025-01-24,Yes,Yes,Yes,Peak,High,Yuki Tanaka,Japan,Debit Card,OTA,Business,18,4.3,Late check-in
B010145,2025-01-22,R121,Deluxe,Available,302.34,0,,,No,No,Yes,Peak,High,,,,,,16,4.1,
B010146,2025-01-16,R175,Deluxe,Cancelled,286.84,3,2025-01-16,2025-01-19,Yes,No,No,Peak,High,Marie Dubois,Japan,Debit Card,Direct,Leisure,20,4.7,Late check-in
B010147,2025-01-14,R165,Suite,No-Show,612.26,4,2025-01-14,2025-01-19,Yes,Yes,No,Peak,High,Yuki Tanaka,Canada,Credit Card,Travel Agent,Leisure,18,4.6,Extra towels
B010148,2025-01-09,R401,Standard,Cancelled,139.32,1,2025-01-09,2025-01-13,No,Yes,No,Peak,High,John Smith,UK,Credit Card,Travel Agent,Leisure,4,4.0,None
B010149,2025-01-22,R280,Suite,Booked,606.32,4,2025-01-22,2025-01-23,No,Yes,No,Peak,High,John Smith,UK,Credit Card,Travel Agent,Business,14,3.3,Late check-in
B010150,2025-01-20,R105,Suite,Booked,565.68,3,2025-01-20,2025-01-21,No,No,Yes,Peak,High,Emma Jones,UK,Debit Card,OTA,Business,10,4.1,Late check-in
B010151,2025-01-22,R129,Standard,Booked,158.15,4,2025-01-22,2025-01-27,No,No,No,Peak,High,Marie Dubois,UK,Debit Card,OTA,Leisure,7,4.4,Late check-in
B010152,2025-01-03,R387,Standard,Booked,139.21,3,2025-01-03,2025-01-08,Yes,Yes,Yes,Peak,High,Emma Jones,Germany,Credit Card,Direct,Business,8,3.2,Late check-in
B010153,2025-01-26,R466,Deluxe,Booked,312.24,3,2025-01-26,2025-01-29,Yes,Yes,Yes,Peak,High,Marie Dubois,Germany,Credit Card,OTA,Leisure,18,4.6,Late check-in
